"name";"bold";"eol";"tsn";"ncbi"
"Notoglossa inornata";NA;NA;NA;NA
"Tiphia clypeata";NA;NA;NA;NA
"Elachiptera flavida";NA;51878651;NA;NA
"Eugnamptus angustatus";211312;55701509;620803;638831
"Sphecodium pimpinellae";NA;NA;NA;NA
"Microplitis gortynae";NA;52205942;NA;NA
"Xanthogramma felix";NA;NA;NA;NA
"Conops sylvosus";NA;51898566;NA;NA
"Babia 4-guttata";NA;NA;NA;NA
"Chloralictus obscurus";NA;NA;NA;NA
"Phytomyza palpalis";NA;NA;NA;NA
"Trachandrena nuda";NA;NA;NA;1919246
"Cerceris clypeata";78279;52185730;154341;NA
"Hemaris axillaris";NA;NA;NA;NA
"Melanotus communis";104550;57356854;NA;428051
"Prosopis nelumbonis";NA;NA;NA;NA
"Epicauta trichrus";NA;NA;NA;NA
"Scenopinus nubillipes";NA;NA;NA;NA
"Xyalosema armata";NA;NA;NA;NA
"Coelioxys alternata";196927;52177101;760475;156308
"Frontina aletiae";NA;NA;NA;NA
"Rhamphomyia gilvipilosa";NA;51915428;NA;NA
"Agromyza aeneoventris";NA;NA;NA;NA
"Haltichella xanticles";480271;52147134;NA;NA
"Megachile generosa";NA;NA;NA;NA
"Paradidyma singularis";387020;46458099;652563;1818373
"Zanysson plesia";NA;51187186;NA;1087103
"Corimelaena lateralis";374606;55802800;NA;1585293
"Tetrachrysis montana";NA;NA;NA;441235
"Triepeolus nevadensis";NA;52192272;694876;NA
"Microchrysa polita";316649;55729867;130344;931518
"Euschistus fissilis";NA;NA;NA;NA
"Ochthera lauta";NA;51919207;147369;NA
"Pyractomena angulata";103483;51821650;722442;454443
"Carceris robertsonii";NA;NA;NA;NA
"Vanessa huntera";NA;NA;NA;NA
"Typocerus badius";NA;51668238;703375;NA
"Orgilus rileyi";NA;NA;NA;NA
"Isodontia macrocephala";NA;NA;NA;NA
"Cyphopyga montivaga";NA;NA;NA;NA
"Neotrypetes barbatus";NA;NA;NA;NA
"Euthera tentatrix";387683;52002679;651920;1640938
"Gambrus albonotatus";NA;NA;NA;NA
"Pseudocrabro chrysargirus";NA;NA;NA;NA
"Enoplium 4-punctatum";NA;NA;NA;NA
"Seymnus terminatus";NA;NA;NA;NA
"Phygadeuon vulgaris";NA;NA;NA;NA
"Sturmia fraudulenta";NA;NA;NA;NA
"Perilampus platygaster";NA;NA;153962;318579
"Therioplectes illotus";NA;NA;NA;NA
"Sarcophaga marginata";NA;NA;NA;NA
"Coelioxys sayi";84817;52177456;760837;1492359
"Macrobasis unicolor";NA;NA;NA;NA
"Anthrenus musaeorum";NA;NA;NA;NA
"Pterandrena asteris";NA;NA;NA;NA
"Paralictus platyparius";NA;NA;NA;NA
"Cerceris prominens";NA;NA;1035202;NA
"Tachysphex belfragei";NA;NA;1010541;NA
"Telephorus flavipes";NA;NA;NA;NA
"Acontia candefacta";NA;NA;NA;NA
"Euaresta bella";98334;52014992;142946;31905
"Andrena macoupinensis";204043;55781601;654366;205168
"Limochores taumas";NA;NA;NA;NA
"Mordellistena pubescens";NA;51820302;723180;NA
"Trachandrena oligolege";NA;NA;NA;NA
"Psithyrus laboriosus";641274;NA;NA;NA
"Gonochrysis perpulchra";NA;NA;NA;NA
"Heterosarus parvus";NA;NA;NA;NA
"Oligotropus campanulae";NA;NA;NA;NA
"Colletes willistonii";NA;NA;NA;NA
"Epalpus signiferus";NA;NA;NA;NA
"Euphorus mellipes";NA;NA;NA;2027400
"Hyptia reticulata";NA;52201725;697399;NA
"Xylota angustiventris";386091;51994100;141548;1890641
"Pimpla notiva";NA;NA;NA;NA
"Mesogramma geminata";NA;NA;NA;NA
"Lygus pratensis";91268;55798251;104979;1436830
"Epigrimyia floridensis";NA;NA;NA;NA
"Opandrena serotina";NA;NA;NA;NA
"Charidryas nycteis";NA;NA;NA;NA
"Nathalis iole";82991;53229737;777723;320260
"Eucoila mellipes";NA;NA;NA;NA
"Chrysochlamys dives";NA;NA;NA;84796
"Cynomyia cadaverina";NA;NA;NA;NA
"Loxostege similalis";NA;NA;NA;NA
"Euderces picipes";155260;51668818;NA;1843535
"Mordellistena lutea";NA;NA;NA;NA
"Hedychrum violaceum";683834;NA;NA;1889525
"Chelynia foederalis";NA;NA;NA;NA
"Seoptera colon";NA;NA;NA;1542223
"Machaeris illinoensis";NA;NA;NA;NA
"Nothus varians";NA;NA;NA;NA
"Odontalictus nigrirostris";NA;NA;NA;NA
"Megachile mendica";58224;55786418;761787;1452482
"Empis otiosa";NA;51916726;136024;NA
"Gonia exul";NA;NA;NA;NA
"Tropidia quadrata";386065;55738571;141436;1352501
"Trachandrena crataegi";NA;NA;NA;NA
"Trichius affinis";NA;NA;NA;NA
"Centrinus scutellum album";NA;NA;NA;NA
"Callimorpha fulvicosta";NA;NA;NA;NA
"Helophilus latifrons";385484;51992230;140804;1690333
"Ptilodexia abdominalis";NA;NA;NA;NA
"Sarcophaga hunteri";NA;NA;NA;NA
"Limonius griseus";372615;NA;NA;NA
"Pompiloides americanus";NA;NA;NA;NA
"Chilosia capillata";NA;NA;NA;NA
"Cryptus exulans";NA;NA;NA;NA
"Mallota posticata";48298;55738281;140869;1352487
"Attagenus piceus";210776;NA;NA;NA
"Hypostena dunningii";NA;NA;NA;NA
"Prosopis ziziae";NA;NA;NA;NA
"Polygonia interrogationis";12394;52258869;778041;127363
"Lophopompilus philadelphicus";NA;NA;NA;NA
"Coenosia 6-notata";NA;NA;NA;694687
"Ancistrocerus catskillensis";NA;NA;NA;NA
"Simulium pecuarum";NA;NA;NA;NA
"Sapromyza longipennis";NA;NA;NA;NA
"Phorbia cinerella";NA;NA;NA;NA
"Trachandrena claytoniae";NA;NA;NA;NA
"Coriscus ferus";NA;NA;NA;NA
"Chilosia pallipes";NA;NA;NA;NA
"Epicauta pennsylvanica";NA;NA;NA;NA
"Clisodon terminalis";NA;NA;NA;NA
"Elachiptera costata";597011;51878644;147731;NA
"Bruchus bivulneratus";NA;NA;NA;NA
"Scolia nobilitata";NA;NA;NA;NA
"Sciomyza humilis";NA;NA;NA;NA
"Phytocoris scrupeus";NA;NA;NA;NA
"Colletes oligolege";NA;NA;NA;NA
"Pterandrena krigiana";NA;NA;NA;NA
"Chrystogaster ontario";NA;NA;NA;NA
"Harmostes reflexulus";202771;55801409;108488;881465
"Lucilia sylvarum";NA;NA;NA;NA
"Eurema lisa";NA;NA;NA;72258
"Phorantha humeralis";NA;NA;NA;NA
"Feltia subgothica";19313;52390696;938829;689086
"Formica fusca";21630;55762831;587854;72779
"Strangalia famelica";155169;55684770;NA;NA
"Leionotus vagus";NA;NA;NA;NA
"Rhopalum pedicellatum";508863;NA;1024429;NA
"Clytiomyia fucata";NA;NA;NA;NA
"Crambus laqueatellus";18933;52414856;NA;688584
"Anthocomus erichsoni";NA;NA;NA;NA
"Blepharipus harringtonii";NA;NA;NA;NA
"Myodites fasciatus";NA;NA;NA;NA
"Nysson plagiatus";727732;NA;1051972;NA
"Ceratopogon fusculus";NA;NA;NA;NA
"Polidea americana";NA;NA;NA;NA
"Hoplisus simillimus";NA;NA;NA;NA
"Tachysphex terminatus";193048;NA;1011173;NA
"Teleas lineaticeps";NA;NA;NA;NA
"Borborus equinus";NA;NA;NA;NA
"Evylaeus pectoralis";NA;NA;NA;NA
"Mordellistena biplagiata";NA;NA;NA;NA
"Clytiomyia flava";NA;NA;NA;NA
"Phorantha purpurascens";NA;NA;NA;NA
"Chloralictus smilacinae";NA;NA;NA;NA
"Formica schaufussi";781072;55763113;NA;374456
"Trypoxylon tridentatum";771403;NA;NA;NA
"Melissodes coloradensis";NA;52192739;699303;NA
"Pseudagenia mellipes";NA;NA;NA;NA
"Blepharipeza leucophrys";NA;NA;NA;744472
"Xylota bicolor";703933;51994104;141556;1616949
"Sphecodium smilacinae";NA;NA;NA;NA
"Physocephala tibialis";271422;46446526;141858;1219161
"Corphyra terminalis";NA;NA;NA;NA
"Bassus sanctus";NA;NA;NA;NA
"Pyrota mylabrina";NA;51820719;731404;NA
"Leucopis nigricornis";NA;NA;NA;NA
"Priononyx thomae";NA;NA;NA;NA
"Phor integer";NA;NA;NA;NA
"Sciara atrata";NA;51930364;NA;NA
"Sayapis pugnata";NA;NA;NA;NA
"Eristalis latifrons";NA;NA;NA;NA
"Pimpla notanda";NA;NA;NA;NA
"Thanaos juvenalis";NA;NA;NA;NA
"Agrotis ypsilon";346382;NA;NA;56364
"Spilomyia longicornis";48320;55738554;141411;1113356
"Stictiella pictifrons";NA;NA;NA;NA
"Trichophora ruficauda";NA;NA;NA;NA
"Diptera";NA;NA;NA;NA
"Leptura vittata";NA;NA;NA;NA
"Ammobia ichneumonea";NA;NA;NA;NA
"Polyblastus citripes";NA;NA;NA;NA
"Psysocephala texana";NA;NA;NA;NA
"Cerceris insolita";NA;NA;1034859;NA
"Archytas analis";NA;52003196;652668;NA
"Anthrax sinuosa";NA;NA;NA;NA
"Thecla calanus";NA;NA;NA;6836
"Formica rufibarbis";214206;46470813;587878;208978
"Siphoplagia anomala";NA;NA;NA;71817
"Leskiomima prima";NA;NA;NA;NA
"Oligotropus oligolege";NA;NA;NA;NA
"Psammochares relativus";NA;NA;NA;NA
"Boettcheria cimbicis";304387;55749664;152324;657626
"Chaetophleps setosa";NA;NA;NA;NA
"Euphoria fulgida";18824;55674859;929626;NA
"Hyalurgus johnsoni";NA;NA;NA;NA
"Eumyotheria illinoensis";NA;NA;NA;NA
"Hippodamea glacialiis";NA;NA;NA;NA
"Attalus scincetus";NA;NA;NA;NA
"Xanthomelana arcuata";NA;NA;NA;NA
"Lispa uliginosa";NA;NA;NA;NA
"Hilarella aristalis";NA;NA;NA;NA
"Phorantha pruinosa";NA;NA;NA;NA
"Chrysis intricata";NA;NA;NA;NA
"Hedychrum parvum";NA;NA;NA;NA
"Trogus vulpinus";NA;52243502;NA;NA
"Sphecodium cressonii";NA;NA;NA;NA
"Linnaemyia compta";NA;NA;NA;NA
"Nomada parva";NA;52189963;694661;NA
"Rhingia nasica";385666;51990732;140641;192450
"Carmenta pyralidiformis";306899;52317434;NA;NA
"Anthrenus castaneae";596099;51836341;728121;NA
"Limneria fura";NA;NA;NA;NA
"Centrinus picumnus";NA;51722551;NA;56080
"Chrysomela similis";NA;NA;NA;NA
"Poecilopompilus interruptus";NA;NA;NA;NA
"Pamphila dion";NA;NA;NA;NA
"Phorantha robertsonii";NA;NA;NA;NA
"Priocnemoides unifasciatus";NA;NA;NA;NA
"Stomoxys calcitrans";25384;51942700;150287;35570
"Xestocrabro texanus";NA;NA;NA;NA
"Frontina frenchii";NA;NA;NA;NA
"Chelostomoides rufimanus";NA;NA;NA;NA
"Cerceris compar";NA;NA;1034499;NA
"Podabrus tomentosus";600451;46385876;834429;NA
"Stratiomyia discalis";NA;NA;NA;NA
"Podabrus rugulosus";NA;NA;NA;NA
"Heminomada obliterata";NA;NA;NA;NA
"Speyeria idalia";109306;52266949;NA;137552
"Plusia precationis";NA;NA;NA;NA
"Proboscimyia siphonina";NA;NA;NA;NA
"Megilla maculata";NA;NA;NA;NA
"Trypeta finalis";NA;NA;NA;381334
"Rhamphomyia irregularis";NA;NA;NA;NA
"Cremastus retiniae";NA;NA;NA;NA
"Prosopis eulophi";NA;NA;NA;NA
"Pachyophthalmus floridensis";NA;NA;NA;NA
"Alophora fumosa";NA;NA;NA;NA
"Anosia plexippus";NA;NA;NA;243410
"Themira putris";82694;51982836;145054;292405
"Xestocrabro trifasciatus";NA;NA;NA;NA
"Lispa consanguinea";NA;NA;NA;NA
"Anthemurgus passiflorae";NA;52197193;753571;NA
"Cryptocheilus agenioides";NA;NA;NA;NA
"Seracosomus silaceus";NA;NA;NA;NA
"Belvosia unifasciata";710267;52003697;652284;1649007
"Cerceris fulvipes";NA;NA;1034752;NA
"Notogonidea argentata";NA;NA;NA;NA
"Thorybes bathyllus";215255;46425820;706829;NA
"Poecilopompilus navus";NA;NA;NA;NA
"Pipiza femoralis";384194;55738051;140383;1352491
"Bombylius pulchellus";111557;51962649;134542;NA
"Baccha tarchetius";NA;NA;NA;NA
"Ptilandrena polemonii";NA;NA;NA;NA
"Tiphia vulgaris";NA;NA;NA;NA
"Corticaria distinguenda";NA;NA;NA;NA
"Geranomyia canadensis";NA;46428802;NA;700872
"Hydrophoria ambigua";NA;57363536;NA;1423839
"Xanthosarus latimanus";NA;NA;NA;NA
"Ammobia pennsylvanica";NA;NA;NA;NA
"Prosopis thaspii";NA;NA;NA;NA
"Callimoxys sanguinicollis";155242;55685647;NA;1845082
"Plagiognathus obscurus";198393;55800042;106687;881741
"Ashmeadiella bucconis";96612;52181299;715341;NA
"Halictoides marginatus";NA;NA;NA;NA
"Callida punctata";NA;51854484;NA;NA
"Megachile strophostylis";NA;NA;NA;NA
"Empis humilis";NA;46442559;136000;NA
"Sepsis violacea";164861;51155516;NA;517494
"Tachina rustica";NA;52000990;NA;NA
"Bibio albipennis";541677;51967692;NA;NA
"Parandrena andrenoides";NA;NA;NA;NA
"Andrena nigrae";287066;52194681;654412;NA
"Compsomyia macellaria";NA;NA;NA;NA
"Opsidia gonioides";NA;51935097;152591;NA
"Strymon titus";NA;NA;NA;NA
"Chlorops assimilis";NA;NA;NA;NA
"Helicobia 4-setosa";NA;NA;NA;NA
"Ancyloxypha numitor";17379;55717727;706668;509295
"Myocera cremides";NA;NA;NA;NA
"Rivellia pallida";748963;51956378;142548;1895429
"Chyliza apicalis";NA;51957513;142124;NA
"Mutilla scrupea";NA;NA;NA;NA
"Andrena platyparia";260684;52195568;752799;NA
"Psen tibialis";NA;NA;NA;NA
"Opandrena zizae";NA;NA;NA;NA
"Opandrena dubia";NA;NA;NA;NA
"Trirhoptrasema ashmeadi";NA;NA;NA;NA
"Melissodes vernoniana";NA;NA;NA;NA
"Drepanium falciferum";NA;NA;NA;NA
"Bracon vernoniae";NA;NA;NA;NA
"Pollenia rudis";407138;51856248;151647;229640
"Oscinis coxendix";NA;NA;NA;NA
"Odontalictus ligatus";NA;NA;NA;NA
"Sphex procera";NA;NA;NA;NA
"Colletes armatus";NA;NA;NA;NA
"Stylogaster neglecta";271476;55738887;142022;768800
"Smicra debilis";NA;NA;NA;NA
"Haltica carinata";NA;NA;NA;702550
"Leionotus megaera";NA;NA;NA;NA
"Alyson trianguliferus";NA;NA;NA;NA
"Epurea truncatella";NA;NA;NA;NA
"Canthophorus cinctus";NA;NA;NA;NA
"Habrobracon gelechiae";NA;52217527;NA;NA
"Chalcomyia aerea";NA;NA;NA;NA
"Euschistus variolarius";87534;55802553;108865;1388794
"Bruchus obtectus";NA;NA;NA;NA
"Ocyptera tenuis";NA;NA;NA;NA
"Epeolus correopsis";NA;NA;NA;NA
"Tetrachrysis venusta";NA;NA;NA;NA
"Belpharipeza leucophrys";NA;NA;NA;744472
"Paralictus cephalicus";NA;NA;NA;NA
"Euxesta notata";723580;52019006;142349;286469
"Emphor bombiformis";NA;NA;NA;NA
"Sphecodes heraclei";123716;52184472;759959;1299625
"Bicyrtes ventralis";403342;51187162;1050285;253731
"Protoparee celeus";NA;NA;NA;315361
"Polistes pallipes";NA;NA;NA;NA
"Glyptina spuria";488068;51846512;720460;NA
"Campsomeris confluenta";NA;NA;NA;NA
"Scotiptera parvicornis";NA;NA;NA;NA
"Trachandrena obscura";NA;NA;NA;NA
"Diabrotica 12-punctata";NA;NA;NA;NA
"Figites impatiens";NA;NA;NA;NA
"Agrothereutes limatus";NA;NA;NA;704164
"Bathycetes scutellaris";NA;NA;NA;NA
"Bombus americanorum";NA;NA;NA;NA
"Halictus lerouxii";NA;NA;NA;NA
"Systoechus vulgaris";111629;51965567;134588;NA
"Eristalis bastardi";NA;NA;NA;NA
"Stizus unicinctus";NA;NA;NA;NA
"Epicauta cinerea";727336;51820411;731474;2083586
"Nemotelus glaber";NA;51987814;130715;NA
"Cemonus inornatus";NA;NA;NA;NA
"Triepeolus helianthi";84749;52192253;694850;NA
"Agrilus difficilis";NA;51714320;809423;NA
"Trirhabda tomentosa";NA;NA;NA;NA
"Dolerus bicolor";390262;NA;NA;1667490
"Bembix spinolae";NA;51187167;NA;288408
"Mimesa cressonii";508884;NA;1016677;NA
"Leionotus leucomelas";NA;NA;NA;NA
"Andrena oligolege";NA;NA;NA;NA
"Ceratosoma fasciata";NA;NA;NA;NA
"Foenus tarsatorius";NA;NA;NA;NA
"Podabrus brunnicollis";NA;46385788;834341;NA
"Chelonus sericeus";NA;52209252;NA;NA
"Chlorops pulverea";NA;NA;NA;NA
"Sphex gracilis";NA;NA;NA;NA
"Iomelissa violae";NA;NA;NA;NA
"Monilosmia canadensis";NA;NA;NA;NA
"Musca domestica";25385;46456212;150256;7370
"Phorantha asteris";NA;NA;NA;NA
"Philanthus politus";193051;57365618;1035975;926301
"Myiolepta strigilata";NA;NA;NA;NA
"Hippodamea convergens";NA;NA;NA;NA
"Anthomyia radicum";NA;NA;NA;NA
"Eumenes fraternus";70442;46481178;154279;427961
"Melissodes coreopsis";NA;52192746;699309;13448
"Coelioxys rufitarsis";15959;46495191;760822;586899
"Pterandrena pulchella";NA;NA;NA;NA
"Eristalis meigenii";NA;NA;NA;NA
"Ichneumon succinctus";NA;NA;NA;NA
"Achalarus lycidas";NA;NA;NA;1317446
"Chaetogaedia analis";710366;52009544;652290;NA
"Calythea albicincta";NA;NA;NA;NA
"Trichopoda pennipes";387051;52007580;651537;1640944
"Limnophora narona";228567;46456492;150743;NA
"Trachandrena spiraeana";NA;NA;NA;NA
"Colletes nudus";187549;52187547;654934;NA
"Volucella evecta";466811;NA;NA;1352473
"Telephorus bilineatus";NA;NA;NA;NA
"Notiphila unicolor";NA;51919361;147269;NA
"Brachycoma intermedia";NA;NA;NA;NA
"Mordella 8-punctata";NA;NA;NA;NA
"Euchistus ictericus";NA;NA;NA;NA
"Triepeolus pennipes";NA;NA;NA;NA
"Bracon longicauda";NA;NA;NA;NA
"Ocyptera dosiades";NA;NA;NA;NA
"Didea fasciata";402877;51994575;NA;NA
"Rhamphomyia mutabilis";NA;51915455;136226;NA
"Culex stimulans";NA;NA;NA;NA
"Pompiloides marginatus";NA;NA;NA;NA
"Archytas hystrix";NA;NA;NA;NA
"Amobia distincta";NA;NA;NA;NA
"Bombus impatiens";19628;55789710;714812;132113
"Holonomada vincta";NA;NA;NA;NA
"Notoglossa cressonii";NA;NA;NA;NA
"Chlorops approximatinervis";NA;NA;NA;NA
"Andrena salicis";NA;NA;NA;NA
"Psammochares scelestus";NA;NA;NA;NA
"Sarcophaga impar";NA;NA;NA;NA
"Evylaeus truncatus";NA;NA;NA;NA
"Microbracon tortricicola";NA;NA;NA;NA
"Pterochilus 5-fasciatus";NA;NA;NA;NA
"Evylaeus 4-maculatus";NA;NA;NA;NA
"Pipiza festiva";374002;51991741;NA;NA
"Sturmia distincta";NA;NA;NA;NA
"Holopyga ventralis";403345;NA;NA;1889526
"Criorhina umbratilis";NA;NA;NA;NA
"Eupsyche m-album";NA;NA;NA;NA
"Lopidea media";572877;52055883;105874;NA
"Rivellia 4-fasciata";NA;NA;NA;NA
"Xestocrabro 6-maculatus";NA;NA;NA;NA
"Cerceris rufinoda";NA;NA;1035307;NA
"Coelioxys 8-dentata";NA;NA;NA;NA
"Melanostoma mellinum";111420;55737749;139700;653684
"Stratiomyia unilimbata";NA;NA;NA;NA
"Zethus spinipes";737308;52155258;NA;427988
"Lampronota americana";NA;NA;NA;NA
"Phthiria sulphurea";NA;NA;NA;NA
"Dianthidium boreale";NA;NA;NA;NA
"Alydus pilosulus";373458;52025706;108262;1863032
"Agriotes insanus";489543;NA;NA;NA
"Stratiomyia meigenii";NA;NA;NA;NA
"Exetastes obscurus";NA;52227452;NA;NA
"Metopia leucocephala";NA;NA;NA;NA
"Palmodes dimidiata";NA;NA;NA;NA
"Ophion bifoveolatum";NA;NA;NA;NA
"Augochlora fervida";NA;NA;NA;NA
"Leionotus fundatus";NA;NA;NA;NA
"Osmia illinoensis";NA;52178186;715561;NA
"Gnathosmia georgica";NA;NA;NA;NA
"Thlipsogaster ater";NA;NA;NA;NA
"Ceratopogon websteri";NA;NA;NA;NA
"Euphyes verna";NA;NA;NA;NA
"Bracon trifolii";NA;NA;NA;NA
"Pseudomethoca canadensis";NA;NA;NA;NA
"Siphonella inquilina";NA;NA;NA;47675
"Psithyrus variabilis";NA;NA;NA;28654
"Oxybelus 4-notatus";NA;NA;NA;NA
"Rivellia viridulans";NA;51956388;142562;NA
"Pachybrachys atomarius";NA;NA;NA;NA
"Baccha fuscipennis";NA;NA;NA;NA
"Phoramia terraenovae";NA;NA;NA;NA
"Trachandrena mariae";NA;NA;NA;NA
"Peleteria robusta";NA;55750185;NA;NA
"Gambrus apicatus";NA;52224990;NA;NA
"Iphiaulax rugator";NA;NA;NA;NA
"Prosopis crataegi";NA;NA;NA;NA
"Porizon conotracheli";NA;NA;NA;NA
"Stratiomyia apicula";NA;NA;NA;NA
"Cryptocheilus conicus";NA;NA;NA;NA
"Bombylius atriceps";NA;51962664;134435;NA
"Symmorphus debilis";NA;NA;NA;NA
"Trineura aterrima";NA;NA;NA;NA
"Hippelates pusio";NA;51879969;147870;NA
"Bombomelecta thoracica";NA;NA;NA;6676
"Tryphon affinis";NA;NA;NA;NA
"Eutrichosoma mirabilis";NA;NA;NA;3537
"Hemiteles gracilariae";NA;NA;NA;NA
"Phthiria aldrichi";NA;55734676;NA;NA
"Zendalia acolhuus";NA;NA;NA;NA
"Chloerocampa tersa";NA;NA;NA;NA
"Heliothis armiger";NA;NA;NA;271026
"Phthiria cincta";NA;NA;NA;NA
"Basilarchia archippus";NA;NA;NA;42270
"Chloralictus albipennis";NA;NA;NA;NA
"Ancistrocerus tigris";NA;NA;NA;NA
"Volucella vesiculosa";NA;NA;NA;NA
"Scepsis fulvicollis";NA;NA;NA;NA
"Apanteles terminalis";NA;NA;NA;NA
"Ceria abbreviata";NA;NA;NA;2017972
"Phora fungicola";NA;NA;NA;1505197
"Sophropompilus ingenuus";NA;NA;NA;NA
"Viviania lachnosternae";NA;NA;NA;NA
"Leptura pubera";NA;NA;NA;NA
"Florilegus condignus";266927;52193781;699255;599197
"Exetastes suaveolens";NA;52227464;NA;NA
"Dacnusa flavicincta";NA;NA;NA;NA
"Mordellistena comata";NA;51820161;723036;NA
"Ochthera predaceous";NA;NA;NA;NA
"Tachytes pepticus";NA;NA;1011579;NA
"Anthomyiella pratincola";NA;NA;NA;NA
"Diabrotica longicornis";32396;51846713;720270;133124
"Colletes albescens";NA;52187285;654665;NA
"Eristalis brousi";NA;NA;140922;NA
"Opius fuscipennis";NA;NA;NA;58750
"Hylemyia laevis";NA;NA;NA;NA
"Cerceris robertsonii";NA;NA;NA;NA
"Saparnopolius fulvus";NA;NA;NA;NA
"Phymata wolffii";NA;NA;NA;NA
"Dolerus sericeus";331587;NA;NA;1667494
"Volucella fasciata";NA;NA;NA;NA
"Curtisapis coriacea";NA;NA;NA;NA
"Nomada denticulata";21054;52189821;694531;601473
"Phasioclista metallica";NA;NA;NA;NA
"Tachytes obscurus";NA;NA;NA;NA
"Hippelates plebejus";597032;51880000;147810;242266
"Holcopasites heliopsis";316522;52194125;694428;53722
"Araba tergata";NA;NA;NA;NA
"Osmia atriventris";21203;55788160;715508;586932
"Planiceps feralis";NA;NA;NA;NA
"Lina lapponica";NA;NA;NA;NA
"Winthemia 4-pustulata";NA;NA;NA;NA
"Clytochrysus obscurus";NA;NA;NA;NA
"Typocerus sinuatus";361365;51668248;703385;NA
"Andrena nothoscordi";NA;52194689;654421;NA
"Polidea areos";NA;NA;NA;NA
"Neotrypetes productus";NA;NA;NA;NA
"Morellia micans";719653;51942076;150243;NA
"Papilio asterias";NA;NA;NA;7601
"Pseudopanurgus labrosiformis";NA;52196810;753456;NA
"Typocerus lugubris";155181;51668244;703381;NA
"Xylota fraudulosa";NA;NA;NA;NA
"Leionotus molestus";NA;NA;NA;NA
"Leucostoma siphonina";NA;NA;NA;NA
"Atrytone delaware";NA;52435448;NA;NA
"Centrias erigerontis";NA;NA;NA;NA
"Teuchocnemis lituratus";202405;51995971;141544;NA
"Hypostena barbata";NA;NA;NA;NA
"Vanessa cardui";12401;NA;188601;171605
"Perilampus fulvicornis";299291;52133833;NA;1118579
"Systropus macer";111583;51963221;134386;1890636
"Macrodyctium apicatus";NA;NA;NA;NA
"Bombus ridingsii";NA;NA;NA;NA
"Colletes speciosus";NA;NA;NA;NA
"Curtisapis forbesii";NA;NA;NA;NA
"Archytas aterrima";NA;NA;NA;NA
"Pterandrena helianthi";NA;NA;NA;NA
"Scatopse pulicaria";NA;NA;NA;56534
"Hister subrotundus";NA;NA;NA;NA
"Pterandrena lauracea";NA;NA;NA;NA
"Ceropales fulvipes";NA;NA;NA;NA
"Oscinis trigramma";NA;NA;NA;NA
"Limneria eurycreontis";NA;NA;NA;NA
"Anacrabro ocellatus";546108;51187090;NA;253735
"Cerceris fumipennis";192961;NA;1034758;NA
"Brachystoma robertsonii";NA;51855632;135839;192476
"Cistogaster occidua";NA;NA;NA;NA
"Tachytes distinctus";727404;NA;NA;NA
"Distichona auriceps";NA;52009504;NA;NA
"Dynatosoma thoracicum";674321;51947208;NA;NA
"Syntomopus americanus";484341;52131277;NA;NA
"Andrena tridens";179321;55781792;654558;586968
"Tachysphex acutus";508894;NA;1010461;NA
"Limnobaris prolixa";NA;NA;NA;NA
"Andrena nubecula";21899;55781656;654422;205173
"Parempis clausa";NA;NA;NA;NA
"Euvanessa antiopa";NA;NA;NA;NA
"Colletes productus";NA;52187580;654967;NA
"Exorista confinis";NA;NA;NA;NA
"Agromyza latipes";NA;NA;NA;1547247
"Nemopoda minuta";NA;NA;NA;NA
"Mordella triloba";NA;NA;NA;NA
"Myiolepta varipes";NA;NA;NA;NA
"Hypostena indecisa";NA;NA;NA;NA
"Leucania albilinea";NA;NA;NA;NA
"Phorantha magna";NA;NA;NA;NA
"Ptilandrena g. maculati";NA;NA;NA;NA
"Meromyza americana";NA;51878770;148166;NA
"Leionotus perennis";NA;NA;NA;NA
"Holonomada placida";NA;NA;NA;71496
"Andrena carlini";21930;55781444;654209;205183
"Hoplisus atricornis";NA;NA;NA;NA
"Psilota buccata";385649;51992452;141257;NA
"Tiphia robertsoni";NA;NA;NA;NA
"Monobia 4-dens";NA;NA;NA;NA
"Lophocrabro singularis";NA;NA;NA;NA
"Ceratoma caminea";NA;NA;NA;NA
"Piophila casei";716375;51954169;143271;1603417
"Dilophus serotinus";NA;51967227;121420;NA
"Rhodobaenus 13-punctatus";NA;NA;NA;NA
"Idiostethus subcalvus";NA;51787943;618204;NA
"Amblyscirtes samoset";NA;NA;NA;NA
"Calliphora erythrocephala";NA;51856659;NA;7373
"Planiceps niger";NA;NA;NA;4230
"Sphinx eremitus";NA;52349416;NA;691545
"Paralictus simplex";NA;NA;NA;NA
"Prosopis saniculae";NA;NA;NA;NA
"Melyris cribrata";NA;NA;NA;NA
"Lyroda subita";193054;NA;1004506;1495322
"Leskiomima secunda";NA;NA;NA;NA
"Xenoglossodes albata";NA;NA;NA;NA
"Lophopompilus atrox";NA;NA;NA;NA
"Curtisapis fuscipennis";NA;NA;NA;NA
"Sarcophaga aldrichi";304388;55749453;NA;657976
"Tiphia inornata";NA;NA;NA;NA
"Lobioptera indecora";NA;NA;NA;NA
"Elis interrupta";NA;NA;NA;NA
"Deilephila lineata";NA;NA;NA;NA
"Paranomia nortonii";NA;NA;NA;NA
"Brachycoma sarcophagina";NA;NA;NA;NA
"Ortholomus longiceps";NA;NA;NA;NA
"Orthoneura nitida";NA;NA;NA;NA
"Typocerus velutinus";18092;46394750;NA;219449
"Alypia octomaculata";21954;46425954;NA;689119
"Opandrena miserabilis";NA;NA;NA;NA
"Midas tibialis";NA;NA;NA;NA
