"original_name";"name_clear"
"Pontederia cordata";"Pontederia cordata"
"Populus deltoides";"Populus deltoides"
"Populus tremuloides";"Populus tremuloides"
"Portulaca oleracea";"Portulaca oleracea"
"Potentilla canadensis";"Potentilla canadensis"
"Potentilla monspeliensis norvegica";"Potentilla monspeliensis norvegica"
"Prenanthes aspera";"Prenanthes aspera"
"Prenanthes crepidinea";"Prenanthes crepidinea"
"Prunella vulgaris";"Prunella vulgaris"
"Prunus americana";"Prunus americana"
"Prunus serotina";"Prunus serotina"
"Psedera quinquefolia";"Psedera quinquefolia"
"Psoralea onobrychis";"Psoralea onobrychis"
"Ptelea trifoliata";"Ptelea trifoliata"
"Pycnanthemum flexuosum";"Pycnanthemum flexuosum"
"Pycnanthemum pilosum";"Pycnanthemum pilosum"
"Pycnanthemum virginianum";"Pycnanthemum virginianum"
"Pyrus coronaria";"Pyrus coronaria"
"Radicula obtusa";"Radicula obtusa"
"Radicula palustris";"Radicula palustris"
"Ranunculus abortivus";"Ranunculus abortivus"
"Ranunculus fascicularis";"Ranunculus fascicularis"
"Ranunculus recurvatus";"Ranunculus recurvatus"
"Ranunculus septentrionalis";"Ranunculus septentrionalis"
"Rhamnus lanceolata";"Rhamnus lanceolata"
"Rhus canadensis";"Rhus canadensis"
"Rhus copallina";"Rhus copallina"
"Rhus glabra";"Rhus glabra"
"Rhus toxicodendron";"Rhus toxicodendron"
"Ribes gracile";"Ribes gracile"
"Robinia pseudacacia";"Robinia pseudacacia"
"Rosa humilis";"Rosa humilis"
"Rosa setigera";"Rosa setigera"
"Rubus canadensis";"Rubus canadensis"
"Rubus occidentalis";"Rubus occidentalis"
"Rubus villosus";"Rubus villosus"
"Rudbeckia hirta";"Rudbeckia hirta"
"Rudbeckia laciniata";"Rudbeckia laciniata"
"Rudbeckia subtomentosa";"Rudbeckia subtomentosa"
"Rudbeckia triloba";"Rudbeckia triloba"
"Ruellia ciliosa";"Ruellia ciliosa"
"Ruellia strepens";"Ruellia strepens"
"Sagittaria latifolia";"Sagittaria latifolia"
"Salix amygdaloides";"Salix amygdaloides"
"Salix cordata";"Salix cordata"
"Salix humilis";"Salix humilis"
"Salix longifolia";"Salix longifolia"
"Salix nigra";"Salix nigra"
"Sambucus canadensis";"Sambucus canadensis"
"Samolus floribundus";"Samolus floribundus"
"Sanguinaria canadensis";"Sanguinaria canadensis"
"Sanicula canadensis";"Sanicula canadensis"
"Sanicula marilandica";"Sanicula marilandica"
"Saponaria officinalis";"Saponaria officinalis"
"Sassafras variifolium";"Sassafras variifolium"
"Scrophularia marilandica";"Scrophularia marilandica"
"Scutellaria canescans";"Scutellaria canescans"
"Scutellaria lateriflora";"Scutellaria lateriflora"
"Scutellaria parvula";"Scutellaria parvula"
"Scutellaria versicolor";"Scutellaria versicolor"
"Sebatia angularis";"Sebatia angularis"
"Senecio aureus";"Senecio aureus"
"Seymeria macrophylla";"Seymeria macrophylla"
"Sicyos angulatus";"Sicyos angulatus"
"Sida spinosa";"Sida spinosa"
"Silene nivea";"Silene nivea"
"Silene stellata";"Silene stellata"
"Silphium integrifolium";"Silphium integrifolium"
"Silphium laciniatum";"Silphium laciniatum"
"Silphium perfoliatum";"Silphium perfoliatum"
"Silphium terebinthinaceum";"Silphium terebinthinaceum"
"Sisymbrium canescens";"Sisymbrium canescens"
"Sisyrinchium angustifolium";"Sisyrinchium angustifolium"
"Sisyrinchium gramineum";"Sisyrinchium gramineum"
"Sium cicutaefolium";"Sium cicutaefolium"
"Smilacina racemosa";"Smilacina racemosa"
"Smilacina stellata";"Smilacina stellata"
"Smilax herbacea";"Smilax herbacea"
"Smilax hispida";"Smilax hispida"
"Solanum carolinense";"Solanum carolinense"
"Solanum nigrum";"Solanum nigrum"
"Solanum rostratum";"Solanum rostratum"
"Solidago canadensis";"Solidago canadensis"
"Solidago graminifolia";"Solidago graminifolia"
"Solidago missouriensis";"Solidago missouriensis"
"Solidago nemoralis";"Solidago nemoralis"
"Solidago rigida";"Solidago rigida"
"Solidago serotina";"Solidago serotina"
"Solidago speciosa";"Solidago speciosa"
"Solidago ulmifolia";"Solidago ulmifolia"
"Specularia perfoliata";"Specularia perfoliata"
"Spiranthes gracilis";"Spiranthes gracilis"
"Stachys palustris";"Stachys palustris"
"Staphylea trifolia";"Staphylea trifolia"
"Steironema ciliatum";"Steironema ciliatum"
"Steironema lanceolatum";"Steironema lanceolatum"
"Steironema quadriflorum";"Steironema quadriflorum"
"Stellaria longifolia";"Stellaria longifolia"
"Stellaria media";"Stellaria media"
"Stenanthium angustifolium";"Stenanthium angustifolium"
"Strophostyles helvola";"Strophostyles helvola"
"Strophostyles pauciflora";"Strophostyles pauciflora"
"Stylosanthes biflora";"Stylosanthes biflora"
"Symphoricarpos orbicularis";"Symphoricarpos orbicularis"
"Taenidia integerrima";"Taenidia integerrima"
"Taraxacum officinale";"Taraxacum officinale"
"Tecoma radicans";"Tecoma radicans"
"Tephrosia virginiana";"Tephrosia virginiana"
"Teucrium canadense";"Teucrium canadense"
"Thalictrum dasycarpum";"Thalictrum dasycarpum"
"Thaspium aureum atropurpurem";"Thaspium aureum atropurpurem"
"Thaspium aureum trifoliatum";"Thaspium aureum trifoliatum"
"Tilia americana";"Tilia americana"
"Tradescantia brevicaulis";"Tradescantia brevicaulis"
"Tradescantia pilosa";"Tradescantia pilosa"
"Tradescantia virginiana";"Tradescantia virginiana"
"Trifolium hybridum";"Trifolium hybridum"
"Trifolium pratense";"Trifolium pratense"
"Trifolium reflexum";"Trifolium reflexum"
"Trifolium repens";"Trifolium repens"
"Trillium sessile";"Trillium sessile"
"Triosteum perfoliatum";"Triosteum perfoliatum"
"Ulmus americana";"Ulmus americana"
"Ulmus fulva";"Ulmus fulva"
"Uvularia grandiflora";"Uvularia grandiflora"
"Valerianella radiata";"Valerianella radiata"
"Verbascum thapsus";"Verbascum thapsus"
"Verbena angustifolia";"Verbena angustifolia"
"Verbena bracteosa";"Verbena bracteosa"
"Verbena hastata";"Verbena hastata"
"Verbena stricta";"Verbena stricta"
"Verbena urticaefolia";"Verbena urticaefolia"
"Verbesina helianthoides";"Verbesina helianthoides"
"Vernonia fasciculata";"Vernonia fasciculata"
"Veronica arvensis";"Veronica arvensis"
"Veronica peregrina";"Veronica peregrina"
"Veronica virginica";"Veronica virginica"
"Viburnum prunifolium";"Viburnum prunifolium"
"Viburnum pubescens";"Viburnum pubescens"
"Viola cucullata";"Viola cucullata"
"Viola pedata";"Viola pedata"
"Viola pedatifida";"Viola pedatifida"
"Viola pubescens";"Viola pubescens"
"Viola sagittata";"Viola sagittata"
"Viola striata";"Viola striata"
"Vitis cordifolia";"Vitis cordifolia"
"Vitis vulpina";"Vitis vulpina"
"Zanthoxylum americanum";"Zanthoxylum americanum"
"Zea mays";"Zea mays"
"Zizia aurea";"Zizia aurea"
"Amegilla walshii";"Amegilla walshii"
"Sphaerophoria cylindrica";"Sphaerophoria cylindrica"
"Andrena erythrogastra";"Andrena erythrogastra"
"Spallanzania hesperidarum";"Spallanzania hesperidarum"
"Agapostemon texanus";"Agapostemon texanus"
"Neotrypetes truncatus";"Neotrypetes truncatus"
"Microstelis lateralis";"Microstelis lateralis"
"Siphona geniculata";"Siphona geniculata"
"Empis distans";"Empis distans"
"Batizonus algidus";"Batizonus algidus"
"Rhipiphorus limbatus";"Rhipiphorus limbatus"
"Eristalis flavipes";"Eristalis flavipes"
"Ocyptera lata";"Ocyptera lata"
"Sarcophaga assidua";"Sarcophaga assidua"
"Leionotus scrophulariae";"Leionotus scrophulariae"
"Melissodes cnici";"Melissodes cnici"
"Cremastogaster lineolata";"Cremastogaster lineolata"
"Helophilus divisus";"Helophilus divisus"
"Chilosia petulca";"Chilosia petulca"
"Scymnus consobrinus";"Scymnus consobrinus"
"Toxoneuron abdominale";"Toxoneuron abdominale"
"Padabrus tomentosus";"Padabrus tomentosus"
"Corizus lateralis";"Corizus lateralis"
"Ocyptera nigra";"Ocyptera nigra"
"Pompiloides subviolaceus";"Pompiloides subviolaceus"
"Melissodes pallida";"Melissodes pallida"
"Haltichella ornata";"Haltichella ornata"
"Ichneumon longulus";"Ichneumon longulus"
"Cothonaspis stigmata";"Cothonaspis stigmata"
"Glypta simplicipes";"Glypta simplicipes"
"Trachandrena quintilis";"Trachandrena quintilis"
"Eutelus flavipes";"Eutelus flavipes"
"Plagiotoma obliqua";"Plagiotoma obliqua"
"Bruchus obsoletus";"Bruchus obsoletus"
"Trypeta solaris";"Trypeta solaris"
"Acmaeops nigripennis";"Acmaeops nigripennis"
"Onthophagus pennsylvanicus";"Onthophagus pennsylvanicus"
"Evylaeus arcuatus";"Evylaeus arcuatus"
"Nomada illinoensis";"Nomada illinoensis"
"Cryptorhopalum triste";"Cryptorhopalum triste"
"Pentaria trifasciata";"Pentaria trifasciata"
"Valgus canaliculatus";"Valgus canaliculatus"
"Tachytes mandibularis";"Tachytes mandibularis"
"Physocephala texana";"Physocephala texana"
"Anoplius illinoensis";"Anoplius illinoensis"
"Pterandrena solidaginis";"Pterandrena solidaginis"
"Stelidium trypetinum";"Stelidium trypetinum"
"Tiphia transversa";"Tiphia transversa"
"Coelioxys germana";"Coelioxys germana"
"Pseudopanurgus labrosus";"Pseudopanurgus labrosus"
"Urosigalphus femoratus";"Urosigalphus femoratus"
"Rhamphomyia limbata";"Rhamphomyia limbata"
"Brachypalpus rileyi";"Brachypalpus rileyi"
"Aedes vexans";"Aedes vexans"
"Pseudosiobla excavata";"Pseudosiobla excavata"
"Syrphus ribesii";"Syrphus ribesii"
"Ceratina dupla";"Ceratina dupla"
"Gnathias ovatus";"Gnathias ovatus"
"Drasteria erechtea";"Drasteria erechtea"
"Astatus unicolor";"Astatus unicolor"
"Anthidium cognatum";"Anthidium cognatum"
"Sarcophaga sinuata";"Sarcophaga sinuata"
"Chloralictus illinoensis";"Chloralictus illinoensis"
"Triepeolus cressonii";"Triepeolus cressonii"
"Holonomada superba";"Holonomada superba"
"Eugnoriste occidentalis";"Eugnoriste occidentalis"
"Lonchaea parvicornis";"Lonchaea parvicornis"
"Collops 4-maculatus";"Collops 4-maculatus"
"Cyllene decorus";"Cyllene decorus"
"Anoplius virginiensis";"Anoplius virginiensis"
"Cemolobus oligolege";"Cemolobus oligolege"
"Vipio robertsonii";"Vipio robertsonii"
"Exorista nigripalpis";"Exorista nigripalpis"
"Lampronota coxalis";"Lampronota coxalis"
"Tetanocera pictipes";"Tetanocera pictipes"
"Pipiza pistica";"Pipiza pistica"
"Bibio femoratus";"Bibio femoratus"
"Megachile oligolege";"Megachile oligolege"
"Hammomyia paludis";"Hammomyia paludis"
"Priononyx atrata";"Priononyx atrata"
"Nomada cressonii";"Nomada cressonii"
"Lygaeus turcicus";"Lygaeus turcicus"
"Cryptorhopalum haemorrhoidale";"Cryptorhopalum haemorrhoidale"
"Ammobia nuda";"Ammobia nuda"
"Uranotes melinus";"Uranotes melinus"
"Milesia ornata";"Milesia ornata"
"Perdita 8-maculata";"Perdita 8-maculata"
"Spilomyia 4-fasciata";"Spilomyia 4-fasciata"
"Triepeolus donatus";"Triepeolus donatus"
"Epimelissodes oligolege";"Epimelissodes oligolege"
"Leionotus illinoensis";"Leionotus illinoensis"
"Evylaeus pectinatus";"Evylaeus pectinatus"
"Lonchaea aberrans";"Lonchaea aberrans"
"Ophyra leucostoma";"Ophyra leucostoma"
"Lispa albitarsis";"Lispa albitarsis"
"Triepeolus simplex";"Triepeolus simplex"
"Metopius terminalis";"Metopius terminalis"
"Sarcophaga haemorrhoidalis";"Sarcophaga haemorrhoidalis"
"Tachina mella";"Tachina mella"
"Isodontia apicalis";"Isodontia apicalis"
"Sphecodes minor";"Sphecodes minor"
"Syrphus torvus";"Syrphus torvus"
"Zodion nanellum";"Zodion nanellum"
"Calocoris rapidus";"Calocoris rapidus"
"Hallictoides marginatus";"Hallictoides marginatus"
"Chrysocharis oscinidis";"Chrysocharis oscinidis"
"Bruchophagus funebris";"Bruchophagus funebris"
"Ceropales bipunctata";"Ceropales bipunctata"
"Notozus hyalinus";"Notozus hyalinus"
"Acmaeodera culta";"Acmaeodera culta"
"Drosophila varia";"Drosophila varia"
"Philampelus pandorus";"Philampelus pandorus"
"Elasmus nigripes";"Elasmus nigripes"
"Ichneumon funestus";"Ichneumon funestus"
"Tachydromia pusilla";"Tachydromia pusilla"
"Mordella melaena";"Mordella melaena"
"Tetralonia dilecta";"Tetralonia dilecta"
"Zaodontomerus calcaratus";"Zaodontomerus calcaratus"
"Anthomyiella pluvialis";"Anthomyiella pluvialis"
"Ageniella accepta";"Ageniella accepta"
"Pamphila hobomok";"Pamphila hobomok"
"Xenoglossa strenua";"Xenoglossa strenua"
"Exoprosopa fascipennis";"Exoprosopa fascipennis"
"Myospila meditabunda";"Myospila meditabunda"
"Calliopsis coloradensis";"Calliopsis coloradensis"
"Perditella oligolege";"Perditella oligolege"
"Ceropales robinsonii";"Ceropales robinsonii"
"Notoglossa inornata";"Notoglossa inornata"
"Tiphia clypeata";"Tiphia clypeata"
"Elachiptera flavida";"Elachiptera flavida"
"Eugnamptus angustatus";"Eugnamptus angustatus"
"Sphecodium pimpinellae";"Sphecodium pimpinellae"
"Microplitis gortynae";"Microplitis gortynae"
"Xanthogramma felix";"Xanthogramma felix"
"Conops sylvosus";"Conops sylvosus"
"Babia 4-guttata";"Babia 4-guttata"
"Chloralictus obscurus";"Chloralictus obscurus"
