"name";"bold";"eol";"tsn";"ncbi"
"Artibeus fimbriatus";"52345";"55935865";"631836";"51010"
"Celeus flavescens";"115438";"46576302";NA;"381863"
"Elaenia mesoleuca";"110637";"46578362";"559855";"478598"
"Pyrrhura frontalis";"109254";"46571291";NA;"211511"
"Alouatta fusca";"722431";"52573642";NA;"182256"
"Artibeus lituratus";"34051";"55935869";NA;"27634"
"Artibeus";"7679";"24918524";"631832";"9416"
"Brotogeris tirica";"110451";"46571392";"177744";"671078"
"Hylophilus poicilotis";"120116";"61827880";"560526";"254542"
"Megarynchus pitangua";"98182";"57438412";"712717";"478633"
"Melanerpes flavifrons";"115490";"46575824";"553985";"367945"
"Pachyramphus validus";"54358";"46579623";NA;"369609"
"Atilla rufus";NA;NA;NA;NA
"Brachyteles aracnoides";NA;NA;NA;NA
"Didelphis aurita";"193565";"46590501";"552535";"85694"
"Elaenia obscura";"54334";"51357018";NA;"478599"
"Tapirus terrestris";"30273";"46597967";NA;"9801"
"Tyrannus melancholicus";"9869";"46578051";NA;"121427"
"Baryphthengus ruficapillus";"89068";"61819004";"554541";"135162"
"Elaenia flavogaster";"71920";"46578351";"712015";"123376"
"Empidonomus varius";"89006";"46578379";NA;"478627"
"Micoureus demerarae";"65821";"57447156";"709499";"42719"
"Pitangus sulphuratus";"9861";"55913040";"712688";"371930"
"Sciurus aestuans ";NA;"56385452";"930417";"84648"
"Tachyphonus cristatus";"111339";"61825888";"730679";"664766"
"Tinamus solitarius";"112641";"46565772";NA;NA
"Turdus amaurochalinus";"54379";"51356694";"563565";"411539"
"Turdus leucomelas";"89058";"55925207";NA;"198470"
"Cacicus chrysopterus";"54436";"46583976";"558965";"201476"
"Haplospiza unicolor";"89085";"46583051";"560357";"135435"
"Mazama";"73372";"46170159";"605407";"43333"
"Mimus saturninus";"68748";"55917388";"920566";"165194"
"Pachyramphus castaneus";"116367";"55914544";"711887";"495246"
"Pitylus fuliginosus";NA;NA;NA;NA
"Tityra inquisitor";"98216";"46579648";"711834";"114388"
"Vampyressa pusilla";"47601";"55935921";"631874";"148040"
"Artibeus jamaicensis";"12060";"51374572";"948235";"9417"
"Artibeus obscurus";"34054";"51374590";"631841";"40228"
"Coereba flaveola ";NA;"55926931";"729977";"87177"
"Colaptes campestris";"68823";"61829124";NA;"555237"
"Conopias trivirgata";NA;NA;NA;NA
"Eira barbara";"193636";"46596549";"727040";"204263"
"Forpus xanthopterygius";"89083";"46571372";"714572";"345187"
"Icterus cayanensis";"68840";"51360226";"729836";"84805"
"Laniisoma elegans";"104133";"51355209";"711872";"114309"
"Marmosops paulensis";"677516";"55934599";"709369";"1353429"
"Myiopagis caniceps";"110641";"55913369";"712001";"478611"
"Neopelma aurifrons";"116221";"61824952";"561579";"649797"
"Odontophorus capueira";"113219";"60997135";"175928";"886793"
"Phibalura flavirostris";NA;"60996212";NA;"1506491"
"Phyllomyias fasciatus";"110645";"57438266";NA;"456407"
"Phylloscartes oustaleti";NA;"46579072";"562110";"649801"
"Pionus maximiliani";"109253";"46571465";"714623";"303305"
"Platyrrhinus lineatus";"52344";"55935931";NA;"410852"
"Platyrrhinus";"34079";"51374625";"631879";"27657"
"Pygoderma bilabiatum";"237396";"55935897";NA;"148037"
"Tangara peruviana";NA;NA;"563311";NA
"Triclaria malachitacea";"110505";"46571545";"554931";"303326"
"Turdus subalaris";NA;NA;"563614";"411533"
"Veniliornis spilogaster";"26930";"46576201";"554061";"315390"
"Myrsine coriacea";"148575";"57224118";"503912";"883796"
"Ficus luschnatiana";NA;NA;NA;"309288"
"Coussapoa microcarpa";NA;NA;NA;"242042"
"Myrsine lancifolia";NA;NA;NA;"2072269"
"Cecropia glaziovi";NA;NA;NA;NA
"Cupania vernalis";NA;"50939276";NA;"549437"
"Miconia pusilliflora";NA;"52857838";NA;"477114"
"Trema micrantha";"204805";NA;"897052";"28954"
"Symplocos glanduloso-marginata";NA;NA;NA;"1340871"
"Miconia budlejoides";NA;"52857090";NA;"477029"
"Miconia valtherii";NA;"50945985";NA;"477147"
"Leandra dasytricha";NA;"52860660";NA;"427172"
"Euterpe edulis";NA;"53039518";NA;"157786"
"Myrcia fallax";"179625";NA;NA;"375252"
"Alchornea triplinervia";"223780";NA;NA;"1472300"
"Rubus rosaefolius";NA;NA;NA;"59498"
"Xylopia brasiliensis";"800775";NA;NA;"1472328"
"Miconia racemifera";NA;"52857261";NA;NA
"Schinus terebinthifolius";"252658";"46207730";NA;"169191"
"Gomidesia schaueriana";"635375";"57304721";NA;"375229"
"Miconia latecrenata";NA;"52857771";NA;"477084"
"Ossaea amygdaloides";NA;"52858441";NA;"1420111"
"Allophylus edulis";NA;"57299168";NA;"549436"
"Miconia theaezans";"735636";NA;"565306";"263322"
"Myrcia grandiflora";NA;"57304809";NA;"1472316"
"Nectandra membranacea";"148696";"46201999";"18185";"128648"
"Rubus urticaefolius";NA;NA;NA;"190233"
"Struthanthus";"148595";"57221447";NA;"50162"
"Virola bicuhyba";NA;NA;NA;"2072306"
"Ilex brevicuspis";"417488";"50890613";NA;"53199"
"Sapium glandulatum";NA;NA;NA;NA
"Tetrorchidium rubrivenium";"665251";"52844053";NA;"398638"
"Clusia criuva";"421043";"50917147";NA;"180919"
"Marcgravia polyantha";"612884";"50873968";NA;"253072"
"Matayba guianensis";"438125";"50939468";NA;"557007"
"Psychotria vellosiana";NA;"52975372";NA;"2072286"
"Amaioua intermedia";NA;"52979870";NA;"1472301"
"Ilex microdonta";"299857";"50890707";NA;"185533"
"Leandra pilonensis";NA;"52860670";NA;"476993"
"Ocotea puberula";"299878";"50948111";NA;"489023"
"Persea pyrifolia";NA;"24952886";NA;NA
"Psychotria longipes";NA;NA;NA;"41680"
"Struthanthus vulgaris";NA;NA;NA;NA
"Alchornea glandulosa";"257982";"52838917";NA;"2072215"
"Fuchsia regia";NA;"57305130";NA;"253500"
"Maytenus robustus";NA;NA;NA;NA
"Miconia cinnamomifolia";NA;"52857766";NA;"477050"
"Piper dilatatum";NA;"46201870";"18316";"405323"
"Psidium cattleianum";"485655";"61397347";"27239";"375274"
"Psychotria suterella";NA;"52975244";NA;"2072285"
"Vassobia breviflora";"438781";"50898594";NA;"126907"
"Casearia sylvestris ";NA;"46212599";NA;"112817"
"Hieronyma alchorneoides";"278889";"57276026";NA;"597304"
"Leandra australis";NA;"52860560";NA;"476982"
"Marlierea reitzii";NA;"52854953";NA;NA
"Miconia brasiliensis";NA;"52857910";NA;"477024"
"Miconia discolor";NA;"52857120";NA;"477062"
"Miconia inconspicua";NA;"52857165";NA;"477080"
"Piper";"148718";"50949273";"18301";"13215"
"Solanum variabile";"299875";"52905342";"822247";"1913648"
"Tournefortia paniculata";NA;NA;NA;NA
"Didymopanax angustissimum";NA;NA;NA;NA
"Ficus";"148648";"57276902";"19085";"3493"
"Gomidesia affinis";NA;"57304719";NA;"375227"
"Guapira opposita";"800762";"57213069";NA;"1472311"
"Leandra laevigata";NA;"52860731";NA;"1639762"
"Leandra melastomatoides";NA;NA;NA;NA
"Leandra refracta";NA;"52860706";NA;"427197"
"Myrcia rufula";NA;NA;NA;NA
"Myrcia";"148666";"61397410";"27265";"375249"
"Myrsine gardneriana";NA;NA;NA;"2072267"
"Myrsine venesa";NA;NA;NA;NA
"Ocotea bicolor";NA;"57308746";NA;"881596"
"Phytolacca dioica";"252669";"50859693";NA;"29725"
"Piper corintoanum";NA;NA;NA;NA
"Protium heptaphyllum";"800792";"59952600";NA;"246847"
"Psidium guajava";"194919";"57304222";"27240";"120290"
"Rudgea jasminoides";NA;"52980801";NA;"2072289"
"Solanum inodorum";NA;"52904825";"821722";NA
"Solanum scuticum";"617017";"46185835";"822087";"1097650"
"Solanum";"7060";"57254471";"30418";"4107"
"Leandra sabiaensis";NA;"50945419";NA;"427201"
"Leandra";"299838";"52860556";"564870";"119886"
"Miconia cabucu";NA;"52858021";NA;"477031"
"Miconia tristis";NA;"52857310";NA;"477146"
"Mollinedia boracensis";NA;"57309314";NA;"1472335"
"Ocotea teleiandra";NA;NA;NA;"1662024"
"Psychotria leiocarpa";NA;"52974685";NA;"2022332"
"Rhipsalis campos-portuana";NA;NA;NA;NA
"Rhipsalis teres";"419517";"57218697";"908311";"169218"
"Solanum megalochiton";NA;"61373289";"821831";NA
"Struthanthus concinus";NA;NA;NA;NA
"Urera baccifera";"257861";"46204374";"19209";"681502"
"Agonandra";"194790";"50867841";NA;"50110"
"Casearia decandra";"299862";"46212597";"501312";"1186093"
"Cordia corymbosa";NA;NA;NA;NA
"Eugenia melanogyna";NA;"52850721";NA;"1453379"
"Geonoma gamiova";NA;"53037423";NA;"2072243"
"Inga marginata";"223681";NA;NA;"468147"
"Leandra regnellii";NA;"52860590";NA;"427198"
"Miconia sellowiana";NA;"52857283";NA;"477128"
"Miconia";"148727";"52859728";"27724";"263288"
"Myrsine umbellata";NA;NA;NA;"1365879"
"Nectandra cuspidata";"228340";"50948053";NA;"128647"
"Neomitranthes glomerata";NA;"52853909";NA;"1472318"
"Ocotea spixiana";NA;"50948100";NA;"128674"
"Paullinia uloptera";NA;NA;NA;NA
"Philodendron appendiculatum";NA;"53035210";NA;"1804079"
"Piper aduncum";"204759";"57309876";"504402";"130377"
"Posoqueria latifolia";"326082";"57252730";"846049";"58460"
"Psidium";"194918";"52849981";"27241";"120289"
"Psychotria forsteronioides";NA;NA;NA;NA
"Rubus brasiliensis";NA;NA;NA;NA
"Siphoneugena densiflora";"560027";"46206692";"27273";"420630"
"Solanum paraense";NA;NA;NA;NA
"Solanum rufescens";NA;"52905139";"822056";NA
"Solanum subsylvestris";NA;NA;NA;NA
"Solanum swartzianum";NA;"52905242";"822155";"2072295"
"Symplocos variabilis";"439005";"50873029";NA;"335933"
"Anthurium crassipes";NA;NA;NA;NA
"Aureliana fasciculata";NA;"50898611";NA;"180572"
"Bromeliacea";NA;NA;"42330";NA
"Campomanesia guaviroba";NA;"52853785";NA;"1924161"
"Campomanesia xanthocarpa";NA;"52853816";NA;"1365876"
"Coccosypselum hasserianum";NA;NA;NA;NA
"Coccosypselum krauseanum";NA;NA;NA;NA
"Coussarea contracta";NA;"52982996";NA;"83581"
"Drimys brasiliensis";"299850";"50949632";NA;"585481"
"Drimys winterii";NA;NA;NA;"3419"
"Eugenia mosenii";NA;NA;NA;"1924181"
"Geonoma";"148723";"53037411";NA;"93328"
"Hedychium coronarium";"370882";"61381002";"42396";"71610"
"Ixora heterodoxa";NA;"52972911";NA;NA
"Miconia cubatanensis";NA;"52857768";NA;"477057"
"Miconia doriana";NA;"52857769";NA;"477064"
"Mollinedia floribunda";NA;NA;NA;NA
"Nectandra grandiflora";"299868";NA;NA;"1365880"
"Ocotea aeciphila";NA;NA;NA;NA
"Ocotea odorifera";"299841";NA;NA;"128668"
"Ocotea";"148470";"57308767";"18194";"63801"
"Ouratea vaccinioides";"678823";"59952360";NA;"1501061"
"Passiflora";"179632";"54404030";"22222";"3684"
"Psittacanthus";"430534";"57221441";NA;"50160"
"Solanum americanum";"306658";"61372690";"565523";"109975"
"Solanum sancta-catharinae";NA;NA;NA;NA
"Symplocos tetrandra";"678809";"61789190";NA;"1340889"
"Abuta sellowiana";NA;NA;NA;NA
"Allibertia mycifolia";NA;NA;NA;NA
"Andira pisonis";NA;NA;NA;NA
"Anthurium scandens ";NA;"46190929";NA;"1123441"
"Aureliana";"446622";"50898610";NA;"180571"
"Cabralea canjerana";"223840";"50940006";NA;"356269"
"Campomanesia neriiflora";NA;"52853793";NA;NA
"Carica papaya";"204782";"57293660";"22324";"3649"
"Cayaponia";"148660";"57281440";NA;"386143"
"Celtis iguaneae";NA;NA;NA;NA
"Codonanthe cordifolia";"556314";"46176044";"826243";"1239326"
"Cryptocarya moschata";"678528";"59952896";NA;"1345247"
"Cucumis";"306462";"61351211";"22361";"3655"
"Cybianthus peruvianus";"648176";"57224445";NA;"1472307"
"Dichorisandra thyrsiflora";"421121";"53083000";NA;"168067"
"Eugenia";"148553";"59952717";"27201";"119950"
"Galium hypocarpium";"546669";"61359232";"846030";"60051"
"Gomidesia fenzliana";NA;NA;NA;"1472310"
"Guarea macrophylla";"257919";"57299691";NA;"155638"
"Guatteria dusenii";"295698";"50947357";NA;"343273"
"Heteropsis rigidifolia ";NA;"53036504";NA;NA
"Heteropsis";"210338";"53036489";NA;NA
"Inga sessilis";NA;"52880434";NA;"560023"
"Lantana camara";"148740";"57261753";"32175";"126435"
"Leandra barbinervis";NA;"52860561";NA;"427167"
"Leandra xanthocona";NA;NA;NA;NA
"Maytenus litoralis";NA;NA;NA;NA
"Miconia mistiflora";NA;NA;NA;NA
"Mollinedia uleana";NA;NA;NA;"2072266"
"Nectandra mollis";NA;NA;NA;NA
"Ocotea corymbosa";"299856";"50948122";NA;"881598"
"Ocotea pulchella";"299859";"50948097";NA;"128671"
"Oreopanax";"295009";"24950392";NA;"52502"
"Otonia";NA;NA;"612191";NA
"Peschiera catharinensis";NA;NA;NA;NA
"Phoradendron crassifolium";NA;"50868110";NA;"129126"
"Poacea";NA;NA;NA;NA
"Rhipsalis eliptica";NA;NA;NA;NA
"Rhipsalis paradoxa";"419538";"50864987";NA;"400683"
"Rhipsalis";"419508";"61377862";"907490";"154429"
"Rollinia emarginata";NA;NA;NA;NA
"Rollinia sericea";NA;NA;NA;NA
"Smilax elastica";NA;"53082285";NA;NA
"Solanum argenteum";NA;"52904486";"821333";"2072293"
"Solanum bullatum";NA;"52904544";"821390";NA
"Solanum pseudoquina";"299879";"46185753";"822005";"2072294"
"Strychnos brasiliensis";"624608";"50897892";NA;"1040865"
"Syagrus romazoffianum";NA;NA;NA;NA
"Tapirira guianensis";"223742";"50937758";NA;"397177"
"Vismia";"194902";"50918516";NA;"198794"
"Zanthoxylum riedelianum";NA;"50938548";NA;"1056477"
