"lat";"lon";"value";"number";"date";"name"
47,3;13,5;1004;247;1996-08-27;"elevation"
47,2666666667;13,5;1201;233;1996-08-27;"elevation"
47,2666666667;13,5;1201;233;1996-08-27;"elevation"
47,2666666667;13,5;1201;233;1996-08-27;"elevation"
47,2666666667;13,5;1201;233;1996-08-27;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;244;1996-08-28;"elevation"
46,8666666667;10,9166666667;1833;245;1996-08-29;"elevation"
46,8666666667;10,9166666667;1833;245;1996-08-29;"elevation"
46,8666666667;10,9166666667;1833;245;1996-08-29;"elevation"
46,8666666667;10,9166666667;1833;245;1996-08-29;"elevation"
46,85;10,9;2056;230;1996-08-29;"elevation"
46,85;10,9;2056;230;1996-08-29;"elevation"
46,95;10,8666666667;1787;246;1996-08-30;"elevation"
46,95;10,8666666667;1787;246;1996-08-30;"elevation"
46,95;10,8666666667;1787;246;1996-08-30;"elevation"
44,0333333333;12,0333333333;195;232;1996-08-30;"elevation"
46,5666666667;8,3166666667;1992;248;1996-09-23;"elevation"
46,5666666667;8,3166666667;1992;248;1996-09-23;"elevation"
46,4666666667;8,4166666667;1956;252;1996-09-24;"elevation"
46,4666666667;8,4166666667;1956;252;1996-09-24;"elevation"
46,4833333333;8,4666666667;1634;256;1996-09-24;"elevation"
46,4833333333;8,3333333333;1666;249;1996-09-24;"elevation"
46,4833333333;8,3333333333;1666;249;1996-09-24;"elevation"
46,4833333333;8,35;1745;255;1996-09-24;"elevation"
46,55;8,35;1766;259;1996-09-24;"elevation"
46,8666666667;11,0166666667;1894;250;1996-09-25;"elevation"
46,5666666667;8,3166666667;1992;258;1996-09-25;"elevation"
46,5666666667;8,3166666667;1992;258;1996-09-25;"elevation"
46,5666666667;8,3166666667;1517;257;1996-09-25;"elevation"
46,5333333333;8,3333333333;1414;251;1996-09-25;"elevation"
46,6;8,55;1479;254;1996-09-26;"elevation"
46,5;8,3166666667;1362;253;1996-09-26;"elevation"
47,85;8,1;976;260;1996-09-28;"elevation"
47,85;8,1;976;260;1996-09-28;"elevation"
47,85;8,1;976;260;1996-09-28;"elevation"
47,8333333333;8,1166666667;882;261;1996-09-28;"elevation"
48,75;15,0833333333;531;262;1996-10-06;"elevation"
48,75;15,0833333333;531;262;1996-10-06;"elevation"
54,2166666667;10,2333333333;19;263;1996-10-12;"elevation"
54,2166666667;10,2333333333;19;263;1996-10-12;"elevation"
54,2166666667;10,2333333333;19;263;1996-10-12;"elevation"
48,55;15,0333333333;732;264;1996-11-14;"elevation"
49,8166666667;8,4166666667;85;311;1997-07-09;"elevation"
49,8166666667;8,4166666667;85;311;1997-07-09;"elevation"
50,1833333333;8,8333333333;112;312;1997-07-09;"elevation"
50,1833333333;8,8333333333;112;312;1997-07-09;"elevation"
50,2333333333;8,9666666667;155;313;1997-07-13;"elevation"
50,2333333333;8,9666666667;155;313;1997-07-13;"elevation"
65,7;15,2666666667;495;289;1997-08-01;"elevation"
64,4666666667;12,3166666667;134;273;1997-08-02;"elevation"
66,55;15,3;675;272;1997-08-02;"elevation"
64,9166666667;13,1666666667;244;266;1997-08-03;"elevation"
64,9166666667;13,1666666667;244;266;1997-08-03;"elevation"
64,9166666667;13,1666666667;244;266;1997-08-03;"elevation"
64,9166666667;13,1666666667;244;266;1997-08-03;"elevation"
66,0333333333;13,6833333333;557;265;1997-08-03;"elevation"
66,0333333333;13,6833333333;557;265;1997-08-03;"elevation"
66,0333333333;13,6833333333;557;265;1997-08-03;"elevation"
66,0333333333;13,6833333333;557;265;1997-08-03;"elevation"
70,7833333333;29,25;7;275;1997-08-05;"elevation"
70,7833333333;29,25;7;275;1997-08-05;"elevation"
70,7833333333;29,25;7;275;1997-08-05;"elevation"
70,1833333333;28,2;126;295;1997-08-05;"elevation"
70,1833333333;28,2;126;296;1997-08-06;"elevation"
70,1833333333;28,2;126;296;1997-08-06;"elevation"
70,1833333333;28,2;126;296;1997-08-06;"elevation"
70,1833333333;28,2;126;296;1997-08-06;"elevation"
70,0666666667;28,8333333333;5;274;1997-08-06;"elevation"
70,0666666667;28,8333333333;5;274;1997-08-06;"elevation"
69,1333333333;29,2166666667;57;268;1997-08-07;"elevation"
69,1333333333;29,2166666667;57;268;1997-08-07;"elevation"
69,1333333333;29,2166666667;57;268;1997-08-07;"elevation"
69,2666666667;29,25;54;267;1997-08-07;"elevation"
69,2666666667;29,25;54;267;1997-08-07;"elevation"
69,2666666667;29,25;54;267;1997-08-07;"elevation"
69,2;29,1166666667;69;297;1997-08-07;"elevation"
69,2;29,1166666667;69;297;1997-08-07;"elevation"
69,2;29,1166666667;69;297;1997-08-07;"elevation"
70,4166666667;27,5166666667;308;271;1997-08-08;"elevation"
70,4166666667;27,5166666667;308;271;1997-08-08;"elevation"
70,4166666667;27,5166666667;308;271;1997-08-08;"elevation"
69,45;30,05;16;269;1997-08-08;"elevation"
69,45;30,05;16;269;1997-08-08;"elevation"
69,45;30,05;16;269;1997-08-08;"elevation"
69,45;30,05;16;269;1997-08-08;"elevation"
69,8666666667;21,65;86;299;1997-08-09;"elevation"
69,4833333333;20,7833333333;98;298;1997-08-09;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,05;20,7833333333;522;270;1997-08-10;"elevation"
69,5333333333;19,6333333333;30;276;1997-08-11;"elevation"
69,5333333333;19,6333333333;30;276;1997-08-11;"elevation"
69,5333333333;19,6333333333;30;276;1997-08-11;"elevation"
69,5333333333;19,6333333333;30;276;1997-08-11;"elevation"
68,65;17,85;469;301;1997-08-12;"elevation"
68,65;17,85;469;301;1997-08-12;"elevation"
68,65;17,85;469;301;1997-08-12;"elevation"
68,3166666667;18,85;465;300;1997-08-13;"elevation"
68,3166666667;18,85;465;300;1997-08-13;"elevation"
68,3166666667;18,85;465;300;1997-08-13;"elevation"
68,3166666667;18,85;465;300;1997-08-13;"elevation"
68,3166666667;18,85;465;300;1997-08-13;"elevation"
68,4333333333;14,6166666667;3;302;1997-08-14;"elevation"
68,3833333333;14,4166666667;3;278;1997-08-14;"elevation"
68,3833333333;14,4166666667;3;278;1997-08-14;"elevation"
68,3833333333;14,4166666667;3;278;1997-08-14;"elevation"
68,3333333333;14,4833333333;77;277;1997-08-14;"elevation"
68,3333333333;14,4833333333;77;277;1997-08-14;"elevation"
68,3333333333;14,4833333333;77;277;1997-08-14;"elevation"
67,2666666667;15,3833333333;45;280;1997-08-16;"elevation"
67,2666666667;15,3833333333;45;280;1997-08-16;"elevation"
67,2666666667;15,3833333333;45;280;1997-08-16;"elevation"
66,55;15,3;675;282;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,6;15,3666666667;681;283;1997-08-16;"elevation"
66,45;15,0666666667;382;303;1997-08-16;"elevation"
65,5166666667;13,4;133;304;1997-08-17;"elevation"
65,5166666667;13,4;133;304;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
66,0333333333;13,6833333333;557;288;1997-08-17;"elevation"
63,7;10,2333333333;318;306;1997-08-18;"elevation"
63,75;9,9833333333;61;305;1997-08-18;"elevation"
63,75;9,9833333333;61;305;1997-08-18;"elevation"
63,75;9,9833333333;61;305;1997-08-18;"elevation"
63,9333333333;10,9;448;287;1997-08-19;"elevation"
63,9333333333;10,9;448;287;1997-08-19;"elevation"
63,9333333333;10,9;448;287;1997-08-19;"elevation"
63,9333333333;10,9;448;287;1997-08-19;"elevation"
63,9333333333;10,9;448;287;1997-08-19;"elevation"
64,0666666667;11,2166666667;66;307;1997-08-19;"elevation"
63,7833333333;11,45;5;286;1997-08-19;"elevation"
63,45;11,1;45;308;1997-08-20;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,6;8,0333333333;798;284;1997-08-22;"elevation"
61,65;7,25;247;285;1997-08-23;"elevation"
61,65;7,25;247;285;1997-08-23;"elevation"
61,65;7,25;247;285;1997-08-23;"elevation"
59,9166666667;6,5666666667;402;310;1997-08-24;"elevation"
59,9166666667;6,5666666667;402;310;1997-08-24;"elevation"
59,9166666667;6,5666666667;402;310;1997-08-24;"elevation"
61;6,5166666667;720;309;1997-08-24;"elevation"
61;6,5166666667;720;309;1997-08-24;"elevation"
57,7166666667;10,6;2;279;1997-08-29;"elevation"
57,7166666667;10,6;2;279;1997-08-29;"elevation"
54,2166666667;10,2333333333;19;281;1997-08-30;"elevation"
48,75;15,0833333333;531;291;1997-09-15;"elevation"
48,75;15,0833333333;531;291;1997-09-15;"elevation"
48,75;15,0833333333;531;291;1997-09-15;"elevation"
48,75;15,0833333333;531;291;1997-09-15;"elevation"
50,2333333333;8,9666666667;155;314;1997-09-21;"elevation"
50,3333333333;9,0333333333;148;290;1997-09-21;"elevation"
50,3333333333;9,0333333333;148;290;1997-09-21;"elevation"
39,9166666667;9,6333333333;17;294;1997-09-27;"elevation"
39;9;5;293;1997-09-27;"elevation"
39,2333333333;9,0166666667;1;292;1997-09-27;"elevation"
48,55;15,0333333333;732;316;1997-10-01;"elevation"
54,3333333333;10,1833333333;34;315;1997-10-14;"elevation"
54,3333333333;10,1833333333;34;315;1997-10-14;"elevation"
48,55;15,0333333333;732;317;1998-03-09;"elevation"
54,2166666667;10,2333333333;19;318;1998-04-13;"elevation"
50,1833333333;8,8333333333;112;332;1998-07-12;"elevation"
50,1833333333;8,8333333333;112;332;1998-07-12;"elevation"
50,2333333333;8,9666666667;155;333;1998-07-19;"elevation"
50,3333333333;9,0333333333;135;335;1998-07-19;"elevation"
47,2333333333;13,5166666667;1648;342;1998-08-01;"elevation"
50,2333333333;8,9666666667;155;334;1998-08-02;"elevation"
55,6166666667;8,1166666667;7;319;1998-08-13;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,2333333333;13,5166666667;1648;324;1998-08-22;"elevation"
47,25;13,5333333333;1689;345;1998-08-22;"elevation"
47,2333333333;13,5666666667;1656;340;1998-08-22;"elevation"
47,2333333333;13,5666666667;1656;340;1998-08-22;"elevation"
47,1833333333;13,5833333333;1266;341;1998-08-22;"elevation"
47,1833333333;13,5833333333;1266;341;1998-08-22;"elevation"
47,4333333333;13,5;1278;320;1998-08-23;"elevation"
47,4333333333;13,5;1278;320;1998-08-23;"elevation"
47,2333333333;13,5666666667;1656;321;1998-08-23;"elevation"
47,2333333333;13,5666666667;1656;321;1998-08-23;"elevation"
47,4333333333;13,6;1282;325;1998-08-23;"elevation"
47,4333333333;13,6;1282;325;1998-08-23;"elevation"
47,4333333333;13,6;1282;325;1998-08-23;"elevation"
47,4333333333;13,6;1282;325;1998-08-23;"elevation"
47,8666666667;15,3666666667;1005;338;1998-08-24;"elevation"
47,8666666667;15,3666666667;950;323;1998-08-24;"elevation"
47,7166666667;13,6333333333;488;331;1998-08-24;"elevation"
47,2333333333;13,5666666667;1656;330;1998-08-24;"elevation"
48,55;15,0333333333;732;322;1998-08-25;"elevation"
48,75;15,0833333333;531;328;1998-08-25;"elevation"
48,75;15,0833333333;531;328;1998-08-25;"elevation"
48,75;15,0833333333;531;328;1998-08-25;"elevation"
48,7833333333;15,0666666667;543;327;1998-08-25;"elevation"
48,7833333333;15,0666666667;543;327;1998-08-25;"elevation"
48,4666666667;14,9166666667;915;344;1998-08-26;"elevation"
48,5166666667;15,0666666667;650;337;1998-08-26;"elevation"
48,5166666667;15,0666666667;650;329;1998-08-26;"elevation"
48,35;15,7333333333;192;336;1998-08-27;"elevation"
48,35;15,7333333333;192;336;1998-08-27;"elevation"
46,8666666667;11,0166666667;1894;343;1998-08-28;"elevation"
46,8666666667;10,9166666667;1833;346;1998-08-28;"elevation"
46,85;10,9;2056;339;1998-08-28;"elevation"
46,85;10,9;2056;339;1998-08-28;"elevation"
46,5666666667;8,3166666667;1992;326;1998-08-29;"elevation"
46,5666666667;8,3166666667;1992;326;1998-08-29;"elevation"
46,5666666667;8,3166666667;1992;326;1998-08-29;"elevation"
46,5666666667;8,3166666667;1992;326;1998-08-29;"elevation"
46,5666666667;8,3166666667;1992;326;1998-08-29;"elevation"
48,4833333333;14,95;864;347;1999-03-07;"elevation"
48,4833333333;14,95;864;347;1999-03-07;"elevation"
48,4833333333;14,9333333333;861;348;1999-03-07;"elevation"
48,4833333333;14,9333333333;861;348;1999-03-07;"elevation"
48,4833333333;14,95;863;349;1999-03-07;"elevation"
48,4833333333;14,95;863;349;1999-03-07;"elevation"
48,55;15,0333333333;732;380;1999-04-03;"elevation"
50,2833333333;8,9666666667;121;350;1999-04-09;"elevation"
46,6333333333;9,4333333333;1122;383;1999-05-27;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
46,6333333333;9,4333333333;1122;382;1999-06-02;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,1166666667;6,8666666667;40;352;1999-06-28;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;353;1999-06-29;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,8;6,3333333333;13;374;1999-06-30;"elevation"
51,1166666667;6,8666666667;40;376;1999-06-30;"elevation"
51,1166666667;6,8666666667;40;375;1999-07-01;"elevation"
51,1166666667;6,8666666667;40;375;1999-07-01;"elevation"
51,1166666667;6,8666666667;40;375;1999-07-01;"elevation"
51,1166666667;6,8666666667;40;375;1999-07-01;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,65;7,8833333333;126;358;1999-07-05;"elevation"
48,6833333333;7,9333333333;127;355;1999-07-05;"elevation"
48,6833333333;7,9333333333;127;355;1999-07-05;"elevation"
48,6833333333;7,9333333333;127;355;1999-07-05;"elevation"
48,6833333333;7,9333333333;127;355;1999-07-05;"elevation"
47,9333333333;7,5833333333;199;356;1999-07-06;"elevation"
47,9333333333;7,5833333333;199;356;1999-07-06;"elevation"
47,9333333333;7,5833333333;199;356;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,65;7,8833333333;126;357;1999-07-06;"elevation"
48,6833333333;7,9333333333;127;379;1999-07-06;"elevation"
48,6833333333;7,9333333333;127;379;1999-07-06;"elevation"
48,6833333333;7,9333333333;127;379;1999-07-06;"elevation"
48,6833333333;7,9166666667;125;351;1999-07-06;"elevation"
48,6833333333;7,9166666667;125;351;1999-07-06;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
47,9333333333;7,5833333333;199;377;1999-07-08;"elevation"
48,65;7,8833333333;126;378;1999-07-08;"elevation"
46,6333333333;9,4333333333;1122;381;1999-07-14;"elevation"
46,6333333333;9,4333333333;1122;362;1999-07-18;"elevation"
46,6333333333;9,4333333333;1122;354;1999-07-19;"elevation"
46,6333333333;9,4333333333;1122;354;1999-07-19;"elevation"
46,6333333333;9,4333333333;1122;354;1999-07-19;"elevation"
46,6333333333;9,4333333333;1122;354;1999-07-19;"elevation"
46,6333333333;9,4333333333;1122;354;1999-07-19;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;361;1999-07-20;"elevation"
46,6333333333;9,4333333333;1122;360;1999-07-21;"elevation"
47,2333333333;13,5166666667;1648;359;1999-07-29;"elevation"
44,0666666667;5,2;290;370;1999-08-25;"elevation"
46,6333333333;9,4333333333;1122;363;1999-08-30;"elevation"
46,6333333333;9,4333333333;1122;363;1999-08-30;"elevation"
46,6333333333;9,4333333333;1122;363;1999-08-30;"elevation"
46,6333333333;9,4333333333;1122;363;1999-08-30;"elevation"
46,6333333333;9,4333333333;1122;365;1999-08-31;"elevation"
46,6333333333;9,4333333333;1122;365;1999-08-31;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;364;1999-09-01;"elevation"
46,4333333333;9,55;2098;367;1999-09-02;"elevation"
46,4333333333;9,55;2098;367;1999-09-02;"elevation"
46,4333333333;9,55;2098;367;1999-09-02;"elevation"
46,4333333333;9,55;2098;367;1999-09-02;"elevation"
46,4666666667;9,45;2062;366;1999-09-02;"elevation"
46,4666666667;9,45;2062;366;1999-09-02;"elevation"
46,5666666667;9,8;2096;369;1999-09-03;"elevation"
46,5666666667;9,8;2096;369;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
46,45;9,6666666667;1882;368;1999-09-03;"elevation"
51,1166666667;6,8666666667;40;371;1999-09-13;"elevation"
51,1166666667;6,8666666667;40;371;1999-09-13;"elevation"
51,1166666667;6,8666666667;40;371;1999-09-13;"elevation"
51,8;6,3333333333;13;372;1999-09-14;"elevation"
51,8;6,3333333333;13;372;1999-09-14;"elevation"
51,8;6,3333333333;13;372;1999-09-14;"elevation"
47,9333333333;7,5833333333;199;373;1999-09-28;"elevation"
47,05;10,65;920;388;2000-07-12;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
47,9333333333;7,5833333333;199;385;2000-07-17;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,65;7,8833333333;126;387;2000-07-19;"elevation"
48,6833333333;7,9333333333;127;386;2000-07-20;"elevation"
48,6833333333;7,9333333333;127;386;2000-07-20;"elevation"
48,6833333333;7,9333333333;127;386;2000-07-20;"elevation"
48,6833333333;7,9333333333;127;386;2000-07-20;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,6333333333;9,4333333333;1122;389;2000-07-24;"elevation"
46,45;9,6666666667;1882;394;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4333333333;9,55;2098;390;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4666666667;9,45;2062;393;2000-07-25;"elevation"
46,4833333333;9,3333333333;1920;392;2000-07-26;"elevation"
46,4833333333;9,3333333333;1920;392;2000-07-26;"elevation"
46,6333333333;9,4333333333;1122;391;2000-07-26;"elevation"
46,6333333333;9,4333333333;1122;391;2000-07-26;"elevation"
46,6333333333;9,4333333333;1122;391;2000-07-26;"elevation"
46,6333333333;9,4333333333;1122;391;2000-07-26;"elevation"
46,6333333333;9,4333333333;1122;391;2000-07-26;"elevation"
46,7833333333;9,9166666667;1966;396;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,45;9,6666666667;1882;395;2000-07-27;"elevation"
46,4666666667;9,45;2062;404;2000-08-14;"elevation"
46,6333333333;9,4333333333;1122;384;2000-08-14;"elevation"
46,6333333333;9,4333333333;1122;384;2000-08-14;"elevation"
46,6333333333;9,4333333333;1122;384;2000-08-14;"elevation"
46,6333333333;9,4333333333;1122;384;2000-08-14;"elevation"
46,45;9,6666666667;1882;400;2000-08-15;"elevation"
46,45;9,6666666667;1882;400;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
