"sp_taxon_1";"sp_taxon_2";"value";"type"
"Zooplankton";"Small pelagics";"0.16";"predation"
"Krill larvae";"Small pelagics";"0.2";"predation"
"Krill adult";"Small pelagics";"0.41";"predation"
"Benthic infauna";"Small pelagics";"0.3";"predation"
"Benthic epifauna";"Small pelagics";"0.01";"predation"
"Small demersals";"Small pelagics";"0.04";"predation"
"Electrona antarctica";"Small pelagics";"0.04";"predation"
"Small pelagics";"Small pelagics";"0.04";"predation"
"Zooplankton";"Medium pelagics";"0.2";"predation"
"Krill larvae";"Medium pelagics";"0.11";"predation"
"Krill adult";"Medium pelagics";"0.61";"predation"
"Benthic epifauna";"Medium pelagics";"0.05";"predation"
"Small demersals";"Medium pelagics";"0.01";"predation"
"Electrona antarctica";"Medium pelagics";"0.01";"predation"
"Small pelagics";"Medium pelagics";"0.01";"predation"
"Zooplankton";"Large pelagics";"0.01";"predation"
"Krill larvae";"Large pelagics";"0.02";"predation"
"Krill adult";"Large pelagics";"0.09";"predation"
"Benthic infauna";"Large pelagics";"0.01";"predation"
"Benthic epifauna";"Large pelagics";"0.08";"predation"
"Small demersals";"Large pelagics";"0.27";"predation"
"Electrona antarctica";"Large pelagics";"0.27";"predation"
"Small pelagics";"Large pelagics";"0.27";"predation"
"Cephalopods";"Large pelagics";"0.01";"predation"
"Zooplankton";"Cephalopods";"0.15";"predation"
"Krill larvae";"Cephalopods";"0.05";"predation"
"Krill adult";"Cephalopods";"0.23";"predation"
"Benthic infauna";"Cephalopods";"0.02";"predation"
"Electrona antarctica";"Cephalopods";"0.51";"predation"
"Cephalopods";"Cephalopods";"0.04";"predation"
"Zooplankton";"A. gazella";"0.02";"predation"
"Krill larvae";"A. gazella";"0.03";"predation"
"Krill adult";"A. gazella";"0.17";"predation"
"Salps";"A. gazella";"0.03";"predation"
"Small demersals";"A. gazella";"0.19";"predation"
"Medium demersals";"A. gazella";"0.04";"predation"
"Large demersals";"A. gazella";"0.04";"predation"
"Electrona antarctica";"A. gazella";"0.18";"predation"
"Small pelagics";"A. gazella";"0.19";"predation"
"Medium pelagics";"A. gazella";"0.04";"predation"
"Large pelagics";"A. gazella";"0.04";"predation"
"Cephalopods";"A. gazella";"0.02";"predation"
"Penguins";"A. gazella";"0.01";"predation"
"Birds";"A. gazella";"0.01";"predation"
"Benthic infauna";"Mirounga leonina";"0.01";"predation"
"Benthic epifauna";"Mirounga leonina";"0.01";"predation"
"Notothenia rossii";"Mirounga leonina";"0.06";"predation"
"Small demersals";"Mirounga leonina";"0.06";"predation"
"Medium demersals";"Mirounga leonina";"0.06";"predation"
"Large demersals";"Mirounga leonina";"0.06";"predation"
"Electrona antarctica";"Mirounga leonina";"0.06";"predation"
"Small pelagics";"Mirounga leonina";"0.06";"predation"
"Medium pelagics";"Mirounga leonina";"0.06";"predation"
"Large pelagics";"Mirounga leonina";"0.06";"predation"
"Cephalopods";"Mirounga leonina";"0.53";"predation"
"Zooplankton";"L. carcinophagus";"0.02";"predation"
"Krill larvae";"L. carcinophagus";"0.01";"predation"
"Krill adult";"L. carcinophagus";"0.27";"predation"
"Salps";"L. carcinophagus";"0.14";"predation"
"Benthic infauna";"L. carcinophagus";"0.01";"predation"
"Benthic epifauna";"L. carcinophagus";"0.01";"predation"
"Notothenia rossii";"L. carcinophagus";"0.13";"predation"
"Medium demersals";"L. carcinophagus";"0.13";"predation"
"Large demersals";"L. carcinophagus";"0.13";"predation"
"Medium pelagics";"L. carcinophagus";"0.13";"predation"
"Large pelagics";"L. carcinophagus";"0.14";"predation"
"Cephalopods";"L. carcinophagus";"0.01";"predation"
"Notothenia rossii";"Hydrurga leptonyx";"0.02";"predation"
"Small demersals";"Hydrurga leptonyx";"0.06";"predation"
"Medium demersals";"Hydrurga leptonyx";"0.02";"predation"
"Large demersals";"Hydrurga leptonyx";"0.02";"predation"
"Electrona antarctica";"Hydrurga leptonyx";"0.06";"predation"
"Small pelagics";"Hydrurga leptonyx";"0.06";"predation"
"Medium pelagics";"Hydrurga leptonyx";"0.1";"predation"
"Large pelagics";"Hydrurga leptonyx";"0.1";"predation"
"Cephalopods";"Hydrurga leptonyx";"0.6";"predation"
"Penguins";"Hydrurga leptonyx";"0.01";"predation"
"Birds";"Hydrurga leptonyx";"0.01";"predation"
"Zooplankton";"L. weddellii/O. rossii";"0.01";"predation"
"Krill larvae";"L. weddellii/O. rossii";"0.01";"predation"
"Krill adult";"L. weddellii/O. rossii";"0.03";"predation"
"Salps";"L. weddellii/O. rossii";"0.01";"predation"
"Benthic infauna";"L. weddellii/O. rossii";"0.01";"predation"
"Benthic epifauna";"L. weddellii/O. rossii";"0.01";"predation"
"Notothenia rossii";"L. weddellii/O. rossii";"0.1";"predation"
"Small demersals";"L. weddellii/O. rossii";"0.04";"predation"
"Medium demersals";"L. weddellii/O. rossii";"0.1";"predation"
"Large demersals";"L. weddellii/O. rossii";"0.1";"predation"
"Electrona antarctica";"L. weddellii/O. rossii";"0.04";"predation"
"Small pelagics";"L. weddellii/O. rossii";"0.04";"predation"
"Medium pelagics";"L. weddellii/O. rossii";"0.1";"predation"
"Large pelagics";"L. weddellii/O. rossii";"0.1";"predation"
"Cephalopods";"L. weddellii/O. rossii";"0.28";"predation"
"Krill larvae";"Penguins";"0.25";"predation"
"Krill adult";"Penguins";"0.66";"predation"
"Small demersals";"Penguins";"0.02";"predation"
"Medium demersals";"Penguins";"0.02";"predation"
"Electrona antarctica";"Penguins";"0.02";"predation"
"Small pelagics";"Penguins";"0.02";"predation"
"Medium pelagics";"Penguins";"0.01";"predation"
"Large pelagics";"Penguins";"0.01";"predation"
"Cephalopods";"Penguins";"0.01";"predation"
"Zooplankton";"Birds";"0.01";"predation"
"Krill larvae";"Birds";"0.06";"predation"
"Krill adult";"Birds";"0.54";"predation"
"Salps";"Birds";"0.01";"predation"
"Small demersals";"Birds";"0.04";"predation"
"Medium demersals";"Birds";"0.04";"predation"
"Electrona antarctica";"Birds";"0.04";"predation"
"Small pelagics";"Birds";"0.04";"predation"
"Medium pelagics";"Birds";"0.02";"predation"
"Large pelagics";"Birds";"0.01";"predation"
"Cephalopods";"Birds";"0.2";"predation"
"Zooplankton";"B. acutorostrata";"0.01";"predation"
"Krill larvae";"B. acutorostrata";"0.02";"predation"
"Krill adult";"B. acutorostrata";"0.37";"predation"
"Salps";"B. acutorostrata";"0.1";"predation"
"Small demersals";"B. acutorostrata";"0.03";"predation"
"Medium demersals";"B. acutorostrata";"0.01";"predation"
"Large demersals";"B. acutorostrata";"0.01";"predation"
"Electrona antarctica";"B. acutorostrata";"0.22";"predation"
"Small pelagics";"B. acutorostrata";"0.22";"predation"
"Medium pelagics";"B. acutorostrata";"0.01";"predation"
"Large pelagics";"B. acutorostrata";"0.01";"predation"
"Zooplankton";"Baleen whales";"0.02";"predation"
"Krill larvae";"Baleen whales";"0.08";"predation"
"Krill adult";"Baleen whales";"0.16";"predation"
"Salps";"Baleen whales";"0.03";"predation"
"Notothenia rossii";"Baleen whales";"0.02";"predation"
"Small demersals";"Baleen whales";"0.02";"predation"
"Electrona antarctica";"Baleen whales";"0.27";"predation"
"Small pelagics";"Baleen whales";"0.27";"predation"
"Medium pelagics";"Baleen whales";"0.01";"predation"
"Large pelagics";"Baleen whales";"0.01";"predation"
"Cephalopods";"Baleen whales";"0.12";"predation"
"Benthic infauna";"P. macrocephalus";"0.01";"predation"
"Benthic epifauna";"P. macrocephalus";"0.01";"predation"
"Notothenia rossii";"P. macrocephalus";"0.06";"predation"
"Small demersals";"P. macrocephalus";"0.06";"predation"
"Medium demersals";"P. macrocephalus";"0.06";"predation"
"Electrona antarctica";"P. macrocephalus";"0.04";"predation"
"Small pelagics";"P. macrocephalus";"0.04";"predation"
"Medium pelagics";"P. macrocephalus";"0.04";"predation"
"Large pelagics";"P. macrocephalus";"0.04";"predation"
"Cephalopods";"P. macrocephalus";"0.66";"predation"
"Notothenia rossii";"O. orca";"0.04";"predation"
"Small demersals";"O. orca";"0.04";"predation"
"Medium demersals";"O. orca";"0.04";"predation"
"Large demersals";"O. orca";"0.04";"predation"
"Electrona antarctica";"O. orca";"0.04";"predation"
"Small pelagics";"O. orca";"0.04";"predation"
"Medium pelagics";"O. orca";"0.04";"predation"
"Large pelagics";"O. orca";"0.04";"predation"
"Cephalopods";"O. orca";"0.04";"predation"
"A. gazella";"O. orca";"0.06";"predation"
"Mirounga leonina";"O. orca";"0.08";"predation"
"L. carcinophagus";"O. orca";"0.08";"predation"
"Hydrurga leptonyx";"O. orca";"0.08";"predation"
"L. weddellii/O. rossii";"O. orca";"0.08";"predation"
"Penguins";"O. orca";"0.1";"predation"
"Birds";"O. orca";"0.08";"predation"
