"name";"bold";"eol";"tsn";"ncbi"
"Pales tecta";NA;"7113919";NA;NA
"Pasiphila bilineolata";NA;"30983009";NA;NA
"Rictonis";NA;NA;NA;NA
"Arthracanthus";NA;NA;NA;NA
"Calliphora icela";NA;NA;NA;NA
"Chelaner antarcticus";NA;NA;NA;NA
"Dasytes subcyaneus";NA;NA;NA;NA
"Declana junctilinea";NA;"7473835";NA;NA
"Eucymatoge gobiata";NA;NA;NA;NA
"Helastia cinerearia";"523164";"21525686";NA;"1007420"
"Helastia semisignata";NA;"13924813";NA;NA
"Homodotis megaspilata";NA;"21615491";NA;NA
"Hydriomena deltoidata";NA;"2729472";NA;NA
"Hylaeus agilis";"342324";"31111217";"754756";NA
"Hylaeus";"2119";"11325492";"634008";"232804"
"Pareromene pyrsophanes";NA;NA;NA;NA
"Pasiphila nereis";NA;NA;NA;NA
"Pasiphila sandycias";"523192";"30982983";NA;"1007369"
"Philia nigrostigma";NA;NA;NA;NA
"Proscissio valida";NA;NA;NA;NA
"Proscissio albiceps";NA;"7108752";NA;NA
"Scoparia philerga";NA;NA;NA;NA
"Scoparia rotuella";NA;NA;NA;NA
"Agrotis ipsilon anieturma";NA;NA;NA;NA
"Argyrophenga antipodium";"82380";"21279425";NA;"366026"
"Austrocidaria similata";"182674";"21472964";NA;NA
"Bothrophora lupina";"853620";"7113562";NA;"2173376"
"Calcager apertum";NA;"13931304";NA;NA
"Calliphora stygia";"152487";"20924762";NA;"145453"
"Campylia nudarum";NA;NA;NA;NA
"Declana niveata";NA;"30969212";NA;NA
"Ephiphyrne undosata";NA;NA;NA;NA
"Epiphryne xanthaspis";NA;"13939325";NA;NA
"Evibrissa huttoni";NA;NA;NA;NA
"Gelechia lithodes";NA;NA;NA;NA
"Graphania disjungens";NA;"7511625";NA;NA
"Graphania omoplaca";NA;"30961201";NA;NA
"Graphania sequens";NA;NA;NA;NA
"Helophilus antipodus";"385486";"13920401";NA;NA
"Hydriomena rixata";NA;"13927433";NA;NA
"Hylaeus relegatus";"342328";"21012672";"755232";NA
"Ischalis fortinata";"523166";"21111929";NA;"1007424"
"Leioproctus boltoni";"448194";"17826005";"655125";NA
"Leioproctus imitatus";"342321";"21012665";"655235";NA
"Leucania toroneura";NA;NA;NA;NA
"Mecyna flavalis";"224846";"14782986";NA;"1502335"
"Musca";"2220";"11332422";"56050";"7369"
"Notoreas";"158360";"7453043";NA;"1557884"
"Oreocalus";NA;NA;NA;NA
"Orocrambus crenaeus";NA;"30985076";NA;NA
"Orocrambus lectus";NA;"30985091";NA;NA
"Pales aurea";NA;"7113911";NA;NA
"Pales usitata";NA;"7113881";NA;NA
"Pasiphila";"5388";"12274968";"941555";"572873"
"Perrissina brunniceps";NA;"7113756";NA;NA
"Plagiomyia turbida";NA;"7113784";NA;NA
"Pseudocoremia monacha";NA;"13931175";NA;NA
"Pseudocoremia scariphota";NA;"7469811";NA;NA
"Pseudofoenus pedunculatus";"342346";"21012691";NA;NA
"Pyronota laeta";NA;NA;NA;NA
"Saropogon proximus";NA;"6481967";NA;NA
"Scaptia brevipalpis";NA;NA;NA;NA
"Scoparia minusculalis";"894771";"13922705";NA;NA
"Selenopalpus";NA;"10226255";NA;NA
"Sestra flexata";NA;"13921222";NA;NA
"Zealandotachina quadrivittata";NA;"21804488";NA;NA
"Zealandotachina subtilis";NA;"7112155";NA;NA
"Leptospermum scoparium";"635397";"11339477";"503393";"295139"
"Discaria toumatou";"436550";"13908411";NA;"140582"
"Aciphylla subflabellata";NA;"13911212";NA;"52322"
"Cassinia fulvida";NA;NA;NA;NA
"Cirsium arvense";"121430";"11144252";"36335";"41550"
"Corokia cotoneaster";"410215";"21043487";NA;"16909"
"Celmisia spectabilis";NA;"12244482";"780241";NA
"Helichrysum selago";"632006";"21186797";NA;"1284888"
"Raoulia subsericea";"556000";"13910822";NA;"1205772"
"Muehlenbeckia axillaris";"663973";"21210860";"565312";"137681"
"Isotoma fluviatilis";NA;"25051495";NA;"268268"
"Raoulia mammillaris";"614027";"21169383";NA;"279379"
"Hebe salicifolia";NA;"31556516";NA;"74683"
"Linum catharticum";"288926";"11770295";"29206";"524254"
"Rosa rubiginosa";"297692";"11783433";"520258";"74636"
"Hebe brachysiphon";NA;NA;NA;NA
"Parahebe decora";NA;"24164639";NA;"124271"
"Brachycome sinclairii";NA;NA;NA;NA
"Pimelea traversii";"630324";"21185131";NA;"746352"
"Muehlenbeckia complexa";"619636";"11774053";"503881";"76040"
"Olearia virgata";"625810";"13909744";NA;"199286"
"Celmisia gracilenta";NA;"13908421";NA;"1899335"
"Potentilla anserina";"124648";"11144515";"837346";"57926"
"Cytisus scoparius";"288730";"11758025";"501966";"3835"
"Lupinus polyphyllus";"429609";"12122018";"566704";"3874"
"Pimelea sericeo-villosa";NA;"13917577";NA;"52401"
"Raoulia lutescens";NA;NA;NA;NA
"Dracophyllum acerosum";"425187";"21057088";NA;"283787"
"Epilobium";"121646";"10654757";"27289";"13054"
"Carmichaelia angusta";NA;NA;NA;NA
"Echium vulgare";"121619";"11760268";"31899";"34253"
"Digitalis purpurea";"288742";"11365023";"33585";"4164"
"Dasyuris anceps";NA;"7471855";NA;NA
"Asaphodes clarata";NA;"31169112";NA;NA
"Rygmodus cyaneus";NA;NA;NA;"2545640"
"Calcager";NA;"13931304";NA;"81700"
"Cheilosia captalis";NA;NA;NA;NA
"Gelophaula aenea";NA;"30975593";NA;NA
"Heteria atripes";NA;"21773771";NA;NA
"Notoreas anthracias";NA;"7453072";NA;NA
"Notoreas mechanitis";NA;"7453062";NA;NA
"Peremptor";NA;"7110896";NA;NA
"Peristoreus";NA;"31269540";NA;NA
"Xenorhynchia peeli";NA;"7111299";NA;NA
"Hebe subalpina";NA;"21464320";NA;"71607"
"Celmisia discolor";NA;"5781577";NA;NA
"Celmisia petiolata";NA;"13915677";NA;NA
"Hebe pinguifolia";NA;NA;NA;"1483194"
"Euphrasia revoluta";NA;"13910974";NA;"475019"
"Phyllachne colensoi";"446664";"21440090";NA;"181591"
"Hebe epacridea";NA;"26119520";NA;"74679"
"Leucogenes grandiceps";"422715";"21474674";NA;"90792"
"Brachyscome sinclairii";NA;"13909386";NA;NA
"Drapetes dieffenbachii";NA;"13910851";NA;NA
"Geum uniflorum";NA;"2744841";NA;NA
"Aciphylla scott-thomsonii";NA;"13909245";NA;"152668"
"Celmisia laricifolia";NA;"25018731";NA;NA
"Hypochaeris radicata";"345183";"24129005";"37794";"58656"
"Raoulia grandiflora";"422719";"21054619";NA;"279376"
"Ranunculus enysii";"620434";"2747184";NA;"38867"
"Ourisia caespitosa";"549936";"13909657";NA;"292312"
"Cotula pyrethrifolia";NA;NA;NA;NA
"Donatia novae-zelandiae";"438906";"21070248";NA;"74627"
"Galium perpusillum";NA;"13910928";NA;"1899337"
"Celmisia sessiliflora";NA;"25018744";NA;NA
"Hieracium praealtum";"754353";"15624538";NA;"221207"
"Anisotome aromatica";NA;"21384203";NA;"52324"
"Hieracium pilosella";"121795";"21425766";"37720";"221204"
"Anisotome flexuosa";NA;"13909530";NA;"152674"
"Dracophyllum pronum";"425208";"21057110";NA;"688012"
"Viola cunninghamii";NA;"2735604";NA;"1793854"
"Celmisia lyallii";NA;"25018734";NA;NA
"Euphrasia zelandica";NA;"13908966";NA;NA
"Pratia macrodon";NA;NA;NA;"268272"
"Gentiana montana";NA;"13911510";NA;NA
