"name";"bold";"eol";"tsn";"ncbi"
"Xysticus kochi";"286983";"13359331";"892200";"1872017"
"Zora spinimana";"286948";"13348005";"893224";"1872024"
"Hahnia nava";"351687";"14289024";"880514";"1907007"
"Araeoncus humilis";"397597";"14536563";"851204";"1676140"
"Asthenargus paganus";"660957";"14546077";"852528";NA
"Bathyphantes gracilis";"303673";"14531888";"852776";"81839"
"Diplocephalus latifrons";"210726";"13476994";"854904";"1871945"
"Erigonella hiemalis";"390570";"14783765";"856143";"1926178"
"Meioneta affinis";NA;"13478234";"860775";NA
"Micrargus subaequalis";"414195";"14535476";"861510";"1926198"
"Byrrhus pilula";"167227";"13052060";"728039";"174916"
"Lamprobyrrhulus nitidus";"318338";"14777701";NA;"1553831"
"Cantharis lateralis";"312643";"14610061";NA;"877886"
"Cantharis rufa";"167121";"12399679";"834440";"350087"
"Rgonycha fulva";NA;NA;NA;NA
"Acupalpus meridianus";"167587";"13355235";"111107";"346687"
"Agonum mülleri";NA;NA;NA;NA
"Amara aenea";"307005";"13042737";"110907";"585988"
"Amara bifrons";"318177";"13346897";"110882";"767457"
"Amara communis";"459299";"13045999";"932365";"877769"
"Amara consularis";"312691";"13510948";NA;"1553051"
"Amara convexior";"373917";"13476403";NA;"877770"
"Amara eurynota";"379040";"13350951";"932366";"877771"
"Amara familiaris";"282659";"13047381";"110906";"1553055"
"Amara lunicollis";"282660";"13347856";"110897";"877772"
"Amara montivaga";"373918";"13354253";NA;"877773"
"Amara nitida";"494839";"13352979";NA;"1586991"
"Amara ovata";"167543";"13349532";"932372";"346692"
"Amara plebeja";"282661";"13480988";NA;"877774"
"Amara quenseli";"195894";"13066636";"110879";"795045"
"Amara similata";"167641";"13478548";NA;"272013"
"Anchomenus dorsalis";"226198";"13110320";NA;"586010"
"Anisodactylus binotatus";"171487";"12185765";"111153";"247341"
"Asaphidion flavipes";"496125";"13352404";"109785";"877788"
"Asaphidion pallipes";"282665";"13484677";NA;"1553093"
"Badister bullatus";"167868";"13346069";NA;"346737"
"Bembidion lampros";"312690";"13043613";"109819";"795070"
"Bembidion obtusum";"167940";"14479502";"109821";"346744"
"Bembidion properans";"317895";"13354232";"109820";"795072"
"Bembidion quadrimaculatum";"124886";"13106018";"109964";"346745"
"Brachinus explodens";"310364";"13128810";NA;"1587108"
"Calathus erratus";"169411";"13482546";NA;"412107"
"Calathus melanocephalus";"173634";"12396610";"110840";"127479"
"Harpalus affinis";"171417";"12145339";"111222";"247283"
"Harpalus distinguendus";"171418";"13484727";NA;"247290"
"Harpalus griseus";"282687";"13281704";NA;"247441"
"Harpalus latus";"167544";"13045096";NA;"247293"
"Harpalus rubripes";"171412";"13049554";"932440";"247297"
"Leistus ferrugineus";"282688";"13345401";"931790";"878055"
"Limodromus assimilis";"312210";"21446781";NA;"795062"
"Loricera pilicornis";"195910";"12156709";"109551";"60819"
"Microlestes maurus";"167653";"14599972";NA;"346804"
"Microlestes minutulus";"371298";"13479697";NA;"878146"
"Notiophilus aestuans";"494824";"15607665";NA;"1553587"
"Notiophilus palustris";"282696";"13486682";"931817";"1553589"
"Ophonus azureus";"171399";"14780933";NA;"247416"
"Ophonus laticollis";"282700";"14590408";NA;"878178"
"Ophonus puncticeps";"330151";"13483832";"932426";"1588303"
"Harpalus seladon";NA;NA;NA;NA
"Ophonus schaubergerianus";"171397";"15315801";NA;"247424"
"Poecilus cupreus";"25697";"13044516";NA;"270614"
"Poecilus versicolor";"82103";"13340164";NA;"293750"
"Pterostichus minor";"167689";"13476462";NA;"346836"
"Pterostichus strenuus";"309313";"13343663";"110536";"484362"
"Pterostichus vernalis";"282714";"12465703";"110534";"878440"
"Stomis pumicatus";"167691";"13048073";"932256";"347466"
"Syntomus truncatellus";"383460";"13483461";NA;"879010"
"Synuchus vivalis";"347332";"13485217";NA;"586002"
"Trechus quadristriatus";"168918";"13041062";"932052";"372538"
"Phyllotreta nigripes";"167773";"13351993";NA;"346828"
"Platynaspis luteorubra";"396013";"13348873";NA;"115359"
"Propylea quatuordecimpunctata";"729361";"13339882";NA;"558720"
"Barypeithes pellucidus";"312194";"13345444";"617594";"397350"
"Barypeithes trichopterus";"733108";"14296324";NA;"703592"
"Liophloeus tessulatus";"312171";"13052497";"618286";"202024"
"Otiorhynchus ligustici";"359268";"13102924";"618631";"703594"
"Otiorhynchus raucus";"17950";"13053598";"618636";"202100"
"Phyllobius betulinus";"312185";"14775685";NA;"1588374"
"Phyllobius roboretanus";"312184";"14480990";NA;"878367"
"Phyllobius viridicollis";"286672";"13346159";NA;"1342087"
"Sitona hispidulus";"312329";"12173830";"617257";"122857"
"Sitona humeralis";"310361";"13106785";NA;"878986"
"Sitona languidus";"312322";"14780777";NA;"1588463"
"Sitona crinitus";NA;"14293623";"619038";NA
"Dermestes laniarius";"528133";"14361109";NA;"441252"
"Athous bicolor";"299176";"15256791";NA;"869178"
"Oedostethus quadripustulatus";"502370";"14295897";NA;"1588288"
"Margarinotus carbonarius";"330226";"14282183";"805848";"1588229"
"Margarinotus purpurascens";"312328";"13478455";"728747";NA
"Helophorus griseus";"466679";"14299942";NA;"1971293"
"Helophorus nubilus";"312555";"14299684";NA;"1553483"
"Catops nigriclavis";"372520";"15384871";NA;"1415204"
"Ptomaphagus sericatus";"309396";"13485803";NA;"1553693"
"Mordellistena falsoparvula";"774355";"31045984";NA;NA
"Mordellistena parvula";"515258";"14290525";NA;NA
"Glischrochilus quadrisignatus";"330018";"13557393";"835611";"433045"
"Aleochara curtula";"81976";"13108918";"725353";"135881"
"Aloconota gregaria";"167916";"14287166";NA;"347260"
"Anotylus insecatus";"309399";"13356160";"691906";"877783"
"Anotylus inustus";"312730";"13359876";NA;"1587016"
"Anotylus rugosus";"167939";"13043389";"691915";"295628"
"Anotylus sculpturatus";"167914";"14300456";NA;"346702"
"Anotylus tetracarinatus";"167862";"13051873";"691918";"346703"
"Atheta cauda";NA;NA;NA;NA
"Atheta crassicornis";"167749";"13341718";NA;"346720"
"Atheta elongatula";"330133";"13049353";NA;"877793"
"Atheta fungicola";"350023";"17022756";NA;"877794"
"Atheta palustris";"732804";"21406976";NA;"877800"
"Atheta triangulum";"318374";"13358256";NA;"1587069"
"Bledius erraticus";"318144";"13482776";NA;"1553151"
"Bolitobius castaneus";"310203";"14298045";NA;"877873"
"Callicerus rigidicornis";"471017";"17027415";NA;"1587117"
"Dinaraea angustula";"309403";"14285423";"725177";"877943"
"Drusilla canaliculata";"83280";"12484834";"724979";"135868"
"Gabrius osseticus";"471016";"13353876";NA;"1143050"
"Gyrohypnus angustatus";"453587";"13106811";NA;"1553337"
"Ilyobates bennetti";"456885";"19517950";"726033";"878042"
"Ischnosoma splendidum";"361980";"28928489";NA;"1143197"
"Lathrobium dilutum";NA;"14295811";NA;NA
"Lathrobium fulvipenne";"312557";"13111629";NA;"878051"
"Lathrobium pallidum";"785733";"13373079";NA;NA
"Liogluta alpestris";"464399";"13353689";NA;"1553531"
"Mycetoporus splendens";NA;"13484741";NA;NA
"Omalium caesum";"167980";"13347704";NA;"347418"
"Oxypoda brevicornis";"460641";"13346135";NA;"1553625"
"Oxypoda longipes";"81984";"14296782";NA;"135870"
"Paederus littoralis";"558491";"13372365";NA;"347428"
"Zyras limbatus";"312198";"14300026";NA;"1553469"
"Philonthus atratus";"508130";"13483620";NA;"1143093"
"Philonthus cognatus";"167791";"13041036";NA;"346820"
"Philonthus concinnus";"309401";"13575343";NA;"878353"
"Philonthus laminatus";"496972";"13354472";NA;"1588359"
"Philonthus lepidus";"318145";"13601002";NA;"1588360"
"Philonthus rotundicollis";"307008";"14583635";NA;"1553657"
"Platystethus nitens";"307022";"14291784";NA;"878380"
"Quedius boops";"361966";"14299084";NA;"878399"
"Quedius ochripennis";"318386";"14596061";NA;"1588420"
"Scopaeus minutus";NA;"15615358";NA;NA
"Sepedophilus marshami";"167610";"13349304";NA;"347462"
"Conosoma testaceum";NA;NA;NA;NA
"Stenus clavicornis";"309456";"13051541";NA;"1202167"
"Stenus humilis";"318353";"15375112";NA;"1202170"
"Stenus similis";"167665";"14298531";NA;"346855"
"Sunius bicolor";"528146";"15610722";NA;"1588491"
"Tachinus signatus";"307024";"14774845";NA;"879012"
"Tachyporus chrysomelinus";"167757";"13039500";NA;"346859"
"Tachyporus dispar";"167801";"13350943";NA;"346860"
"Tachyporus hypnorum";"167800";"13342081";NA;"346861"
"Tachyporus nitidulus";"167799";"13111215";NA;"346862"
"Tachyporus obtusus";"167798";"12457250";NA;"346863"
"Tachyporus pulchellus";"460675";"19509785";NA;"1553786"
"Tachyporus pusillus";"318289";"13109267";NA;"879015"
"Tachyporus solutus";"167797";"13352847";NA;"346864"
"Trogophloeus punctatellus";NA;NA;NA;NA
"Xantholinus dvoraki";NA;"17045456";NA;NA
"Xantholinus linearis";"167101";"24151703";NA;"295647"
"Xantholinus longiventris";"167792";"14284026";NA;"346870"
"Zyras lugens";"309379";"14612192";NA;"1588351"
"Deltocephalus pulicaris";"317322";"13354089";NA;"1656420"
"Acanthodelphax spinosa";NA;NA;NA;NA
"Ditropsis flavipes";"759715";"16003051";"901906";NA
"Kosswigianella exigua";"486654";"19541638";"902226";NA
"Laodelphax striatella";"493722";"15290818";NA;"195883"
"Halticus apterus";"202675";"14602320";"105714";"881463"
"Haplothrips aculeatus";"154234";"17011856";"695909";"450991"
"Frankliniella intonsa";"104606";"19529191";"695845";"163893"
"Frankliniella tenuicornis";"364242";"19533272";"695759";"153972"
"Limothrips cerealium";NA;"17043563";"695705";"153974"
"Limothrips denticornis";"576193";"17011283";"695706";"153975"
"Odontothrips loti";"364244";"17013973";"695772";"670468"
"Thrips angusticeps";NA;"17022652";"695891";"161012"
"Agallia brachyptera";"719981";"14779693";NA;NA
"Anaceratagallia ribauti";"719983";"14725356";NA;NA
"Anoscopus flavostriatus";"461053";"13356152";NA;"1655856"
"Arthaldeus pascuellus";NA;"15996445";NA;"1655869"
"Chlorita paolii";"719854";"15416928";NA;NA
"Cicadella viridis";"377412";"12185805";NA;"36150"
"Emelyanoviana mollicula";"719844";"14920973";NA;NA
"Empoasca decipiens";"508171";"14767771";NA;"478132"
"Errastunus ocellaris";"455408";"14766961";NA;"1720675"
"Eupteryx calcarata";"719875";"15374361";NA;NA
"Eupteryx notata";"719877";"14771664";NA;NA
"Eupteryx vittata";"719881";"14769356";NA;"2095906"
"Macrosteles cristatus";"677963";"19519091";NA;NA
"Macrosteles laevis";"472325";"13050299";NA;"1648277"
"Macrosteles maculosus";NA;NA;NA;NA
"Macrosteles sexnotatus";"508492";"13372338";NA;"1030667"
"Megophthalmus scanicus";"719977";"13050063";NA;NA
"Ophiola decumana";"599332";"14908571";NA;NA
"Psammotettix alienus";"472056";"14727392";NA;"1329925"
"Psammotettix confinis";"455327";"13342127";NA;"1657147"
"Psammotettix helvolus";"759722";"15598493";NA;NA
"Zyginidia scutellaris";"455410";"14767561";NA;NA
"Dicranotropis hamata";"455311";"14767891";"901886";"984412"
"Javesella pellucida";"515179";"13045115";"902160";"166230"
"Ribautodelphax albostriata";NA;"14908522";NA;NA
"Ribautodelphax angulosa";NA;"15647561";NA;NA
"Chlamydatus pulicarius";"208230";"14295447";"106401";"1010776"
"Anoscopus serratulae";"473047";"13367809";NA;"139523"
"Cicadula persimilis";"473871";"14602630";NA;NA
"Doratura stylata";"455320";"21923708";NA;"139543"
"Elymana sulphurella";"473932";"14600605";NA;"1656452"
"Empoasca pteridis";"725826";"15638749";NA;NA
"Eupteryx atropunctata";"461036";"14768887";NA;"1276742"
"Euscelis incisus";"455355";"14766796";NA;"1336441"
"Megadelphax sordidula";NA;"14726665";NA;NA
"Neoaliturus fenestratus";"890572";"14908427";NA;NA
"Verdanus abdominalis";"740616";"14613763";NA;"2079097"
"Nysius ericae";"495330";"13365051";NA;"1545175"
"Nysius senecionis";"413844";"13050623";NA;"1545177"
"Amblytylus nasutus";"208221";"13362324";"106346";"236947"
"Dicyphus globulifer";"407720";"14298299";NA;"1511226"
"Melanotrichus flavosarsus";NA;NA;NA;NA
"Orthocephalus saltator";"202678";"14531829";"105738";"881692"
"Orthops kalmii";"373978";"14293809";"105054";"1545184"
"Pachytomella arallela";NA;NA;NA;NA
"Polymerus nigrita";"365880";"15366180";NA;NA
"Phyllotreta vittula";"309415";"13118265";NA;"878374"
"Phyllotreta undulata";"167772";"13101277";"720436";"346830"
"Neophilaenus campestris";"725843";"14769688";NA;"1663354"
"Berytinus clavipes";"365890";"15374350";"107646";"1545284"
"Philaenus spumarius";"25797";"11930717";"956094";"36667"
"Aphrodes bicincta";"508169";"32854089";NA;"139525"
"Aphrodes makarovi";"508273";"15262440";NA;"928253"
"Athysanus argentarius";"461051";"13049872";NA;"706835"
"Conosanus obsoletus";"508278";"14767802";NA;"948054"
"Graphocraerus ventralis";"472725";"14769563";NA;"1978377"
"Mocydia crocea";"759679";"15615686";NA;NA
"Coriomeris denticulatus";"365817";"14599202";"108472";"1545102"
"Stenocranus minutus";"719944";"14767935";"903001";NA
"Gargara genistae";"193244";"14908331";NA;"1464907"
"Adelphocoris lineolatus";"198310";"13044661";"104755";"236346"
"Adelphocoris quadripunctatus";"384158";"14283115";NA;"1437084"
"Lygus gemellatus";"380436";"14289278";NA;"248459"
"Notostira elongata";"365861";"32637017";NA;"537464"
"Orthops basalis";"365889";"14287190";NA;"1545182"
"Polymerus unifasciatus";"365862";"13477999";"105365";"1511246"
"Stenodema calcaratum";NA;"19513915";NA;NA
"Stenodema laevigata";"365866";"13345415";NA;"1511253"
"Trigonotylus caelestialium";"208780";"13040817";"718563";"881767"
"Graphosoma lineatum";"380511";"13338433";NA;"57298"
"Holcostethus strictus";"384144";"14610369";NA;"1545322"
"Corizus hyoscyami";"380471";"13124684";NA;"1511259"
"Rhopalus parumpunctatus";"365872";"13353086";NA;"1511248"
"Stictopleurus abutilon";"365886";"14286832";NA;"1545253"
"Stictopleurus unctatonervosus";NA;NA;NA;NA
"Eurygaster maura";"365859";"13106986";NA;"1191085"
"Asiorestia ferruginea";NA;"21405506";NA;NA
"Cassida sanguinosa";"468841";"13349985";"840166";"1553185"
"Cassida vibex";"310359";"13101372";"840242";"877893"
"Chaetocnema concinna";"167959";"13040341";"720666";"346760"
"Chaetocnema hortensis";"167605";"13043927";NA;"346761"
"Chaetocnema laevicollis";"309412";"15314672";NA;"346760"
"Chrysolina haemoptera";"174610";"12459778";NA;"75519"
"Chrysolina oricalcia";"468990";"13052131";NA;"1587174"
"Chrysolina staphylaea";"346001";"13048184";"720050";"1553210"
"Chrysolina sturmi";"346289";"13102497";NA;"1640642"
"Epithrix pubescens";NA;"21436362";NA;NA
"Gastrophysa viridula";"167550";"13041352";NA;"154015"
"Longitarsus atricillus";"310368";"13354696";NA;"1383031"
"Longitarsus luridus";"330279";"13108306";"720479";"878066"
"Longitarsus lycopi";"318133";"13118228";NA;"1425523"
"Longitarsus melanocephalus";"309378";"13104471";NA;"1425582"
"Longitarsus noricus";"346018";"14605916";NA;NA
"Longitarsus reichei";"397899";"13118948";NA;"878068"
"Longitarsus succineus";"330280";"13117472";"720502";"878070"
"Phyllotreta atra";"167849";"13119044";NA;"346827"
"Cassida panzeri";"643159";"14284618";"840109";"1654393"
"Cassida rubiginosa";"310196";"12410568";"720013";"294607"
"Oulema duftschmidi";"309391";"13479321";NA;"1588333"
"Oulema gallaeciana";"307029";"13120340";NA;"1425590"
"Timarcha goettingensis";"330009";"13048391";NA;"79522"
"Aphthona pallida";"545348";"15592295";NA;"1971777"
"Longitarsus parvulus";"167770";"13119573";NA;"346797"
"Longitarsus pratensis";"318185";"13046987";"720492";"1425584"
"Odontothrips phaleratus";NA;"32655678";NA;NA
"Discus ruderatus";"659611";"14579811";NA;NA
"Apion cruentatum";"510500";"17032115";NA;"1341947"
"Apion frumentarium";"312325";"13048842";NA;"201764"
"Cerapion onopordi";NA;NA;NA;NA
"Holotrichapion aethiops";"310114";"16008178";NA;"878034"
"Apion pisi";NA;"14784633";NA;NA
"Apion violaceum";NA;"14604741";NA;NA
"Eutrichapion punctigerum";"309448";"11167746";NA;"201913"
"Simplocaria semistriata";"350015";"13348510";"728050";"338701"
"Diachromus germanus";"226203";"13476672";NA;"1587454"
"Baris lepidii";"507302";"32740096";"617540";"1587090"
"Ceutorhynchus floralis";"80965";"13106370";NA;"317840"
"Coryssomerus capucinus";"310363";"17039505";NA;"1587445"
"Eusomus ovulum";"309932";"13396958";NA;"201910"
"Glocianus punctiger";"312191";"14280176";NA;"574154"
"Alophus triguttatus";"397932";"16391449";NA;"877852"
"Hypera meles";"318279";"13060328";"618178";"202001"
"Hypera nigrirostris";"396003";"19503814";"618179";"298156"
"Hypera plantaginis";"318380";"13051002";NA;"878039"
"Hypera postica";"164283";"12124844";"618181";"36757"
"Hypera suspiciosa";"318099";"14611009";NA;"877985"
"Hypera venusta";"527943";"13358935";NA;"878041"
"Hypera zoilus";NA;"13060639";NA;"878082"
"Limobius borealis";"318033";"14284612";NA;"1342203"
"Mecinus collaris";"759877";"15623455";NA;NA
"Mecinus pyraster";"318037";"19512350";"618336";"878137"
"Rhinoncus castor";"312732";"30481722";NA;"878412"
"Rhinoncus pericarpius";"286681";"24548188";NA;"202232"
"Sciaphilus asperatus";"75120";"12387821";"618966";"202184"
"Sitona lepidus";"309442";"15585317";"619042";"878987"
"Sitona lineatus";"167903";"12191091";"619043";"202195"
"Sitona sulcifrons";"312320";"13101662";NA;"878988"
"Sitona suturalis";"359279";"13350365";NA;"202197"
"Sitona waterhousei";"469156";"13482716";NA;"1588464"
"Trachyphloeus aristatus";"519380";"19423991";"619253";"1341933"
"Trichosirocalus troglodytes";"318042";"19511175";NA;"879061"
"Zacladus geranii";"79962";"32852908";NA;"317839"
